https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume KMD,Volume USDT,tradecount
1657065600000,2022-07-06,KMDUSDT,0.2136,0.245,0.21,0.2195,5895003.0,1330235.577,8545
1656979200000,2022-07-05,KMDUSDT,0.2314,0.235,0.21,0.2136,3868548.0,849297.1051,6085
1656892800000,2022-07-04,KMDUSDT,0.2321,0.259,0.2098,0.2319,21839609.0,5064476.7461,31353
1656806400000,2022-07-03,KMDUSDT,0.1863,0.34,0.1842,0.2324,93662515.0,24681197.1051,143123
1656720000000,2022-07-02,KMDUSDT,0.1854,0.2132,0.1761,0.1859,4643641.0,884342.2978,5789
1656633600000,2022-07-01,KMDUSDT,0.1769,0.234,0.1716,0.1854,9778759.0,2000233.3953,11857
1656547200000,2022-06-30,KMDUSDT,0.1824,0.1873,0.1647,0.1778,1223498.0,216671.4839,1935
1656460800000,2022-06-29,KMDUSDT,0.1839,0.1863,0.1782,0.1825,518949.0,94253.8567,1306
1656374400000,2022-06-28,KMDUSDT,0.1925,0.2,0.1831,0.1839,777765.0,148767.3492,1218
1656288000000,2022-06-27,KMDUSDT,0.1963,0.2058,0.1906,0.1925,964071.0,190732.312,1579
1656201600000,2022-06-26,KMDUSDT,0.2064,0.213,0.1956,0.1961,1285318.0,264835.1875,2194
1656115200000,2022-06-25,KMDUSDT,0.2039,0.2079,0.1973,0.2064,1291456.0,262963.1226,2284
1656028800000,2022-06-24,KMDUSDT,0.1988,0.2344,0.195,0.2038,3565448.0,737714.117,5160
1655942400000,2022-06-23,KMDUSDT,0.184,0.24,0.1817,0.198,9944383.0,2086345.6134,14185
1655856000000,2022-06-22,KMDUSDT,0.1914,0.2079,0.1813,0.1838,4735182.0,905248.4309,6951
1655769600000,2022-06-21,KMDUSDT,0.1804,0.2088,0.1771,0.1914,3780133.0,727660.3705,5742
1655683200000,2022-06-20,KMDUSDT,0.1777,0.1838,0.1712,0.1811,1499661.0,267562.1132,2965
1655596800000,2022-06-19,KMDUSDT,0.1691,0.1793,0.16,0.1784,1478703.0,251668.7671,2933
1655510400000,2022-06-18,KMDUSDT,0.1775,0.1818,0.1586,0.17,1355821.0,229132.1028,2857
1655424000000,2022-06-17,KMDUSDT,0.1761,0.2008,0.1711,0.1779,2685530.0,497368.8336,3678
1655337600000,2022-06-16,KMDUSDT,0.1903,0.1927,0.1716,0.1762,1147801.0,210020.3117,2250
1655251200000,2022-06-15,KMDUSDT,0.1808,0.19,0.1654,0.1894,1117348.0,195585.3495,2720
1655164800000,2022-06-14,KMDUSDT,0.1802,0.1858,0.1665,0.1828,991561.0,177136.4074,2437
1655078400000,2022-06-13,KMDUSDT,0.1958,0.1995,0.1701,0.1801,1822023.0,330969.4547,4337
1654992000000,2022-06-12,KMDUSDT,0.2203,0.2253,0.1955,0.1962,2693922.0,569125.6476,4587
1654905600000,2022-06-11,KMDUSDT,0.2314,0.2442,0.2185,0.2203,3823239.0,877101.5353,6944
1654819200000,2022-06-10,KMDUSDT,0.2397,0.2472,0.2259,0.2315,1202714.0,283806.5408,2746
1654732800000,2022-06-09,KMDUSDT,0.2305,0.247,0.2235,0.2396,1209294.0,286354.9595,2339
1654646400000,2022-06-08,KMDUSDT,0.2369,0.2473,0.2295,0.2309,1055637.0,252494.002,2889
1654560000000,2022-06-07,KMDUSDT,0.2355,0.2421,0.223,0.2369,980442.0,227105.3037,2598
1654473600000,2022-06-06,KMDUSDT,0.2332,0.2453,0.2332,0.2355,888519.0,213068.2831,2057
1654387200000,2022-06-05,KMDUSDT,0.2441,0.2447,0.2331,0.2337,1220253.0,289517.6521,1734
1654300800000,2022-06-04,KMDUSDT,0.236,0.2628,0.2288,0.2435,4532258.0,1121833.7924,7807
1654214400000,2022-06-03,KMDUSDT,0.2319,0.2366,0.2214,0.2364,994339.0,229023.7524,1787
1654128000000,2022-06-02,KMDUSDT,0.227,0.2338,0.2241,0.232,335705.0,76538.2084,1047
1654041600000,2022-06-01,KMDUSDT,0.2452,0.2477,0.2251,0.2284,864471.0,205104.9439,1911
1653955200000,2022-05-31,KMDUSDT,0.2453,0.2629,0.2368,0.2462,3053284.0,761903.5545,4792
1653868800000,2022-05-30,KMDUSDT,0.2374,0.2472,0.2296,0.2457,2218298.0,528305.0294,4185
1653782400000,2022-05-29,KMDUSDT,0.2263,0.2384,0.2223,0.2375,918305.0,211786.2109,2114
1653696000000,2022-05-28,KMDUSDT,0.2195,0.2279,0.2166,0.2266,800710.0,178399.8009,1756
1653609600000,2022-05-27,KMDUSDT,0.2212,0.2255,0.207,0.2193,1500464.0,326595.2011,2854
1653523200000,2022-05-26,KMDUSDT,0.2458,0.2483,0.211,0.2207,1364378.0,311568.6215,3110
1653436800000,2022-05-25,KMDUSDT,0.2432,0.247,0.2353,0.2458,980530.0,235710.1002,2668
1653350400000,2022-05-24,KMDUSDT,0.2356,0.2449,0.2229,0.2433,1412978.0,331267.0682,2898
1653264000000,2022-05-23,KMDUSDT,0.2472,0.2602,0.2333,0.235,1200168.0,298943.3925,3005
1653177600000,2022-05-22,KMDUSDT,0.2448,0.2546,0.2407,0.2475,741136.0,183411.7243,1875
1653091200000,2022-05-21,KMDUSDT,0.2357,0.2518,0.2312,0.2448,402699.0,97601.0665,1322
1653004800000,2022-05-20,KMDUSDT,0.2507,0.2551,0.2309,0.2352,761396.0,184357.4741,1911
1652918400000,2022-05-19,KMDUSDT,0.2321,0.256,0.2174,0.2512,2813243.0,675721.3275,4880
1652832000000,2022-05-18,KMDUSDT,0.2498,0.2672,0.2205,0.2336,3668413.0,868548.0557,6326
1652745600000,2022-05-17,KMDUSDT,0.2358,0.2549,0.2336,0.2499,1405140.0,344796.375,2468
1652659200000,2022-05-16,KMDUSDT,0.2599,0.26,0.2347,0.2352,1388443.0,337573.4101,2364
1652572800000,2022-05-15,KMDUSDT,0.2347,0.2834,0.2324,0.26,6043217.0,1529487.7275,10281
1652486400000,2022-05-14,KMDUSDT,0.2357,0.2441,0.2039,0.2345,2626357.0,587585.3711,4991
1652400000000,2022-05-13,KMDUSDT,0.1981,0.2638,0.1936,0.2349,5083457.0,1230153.5809,9143
1652313600000,2022-05-12,KMDUSDT,0.235,0.2486,0.1767,0.1981,4578054.0,924551.788408,9902
1652227200000,2022-05-11,KMDUSDT,0.3424,0.3504,0.2252,0.235,5547795.0,1540414.90398,13429
1652140800000,2022-05-10,KMDUSDT,0.3804,0.397,0.3302,0.3425,4590086.0,1703288.3446,13191
1652054400000,2022-05-09,KMDUSDT,0.3819,0.5265,0.3743,0.3803,25752965.0,11070363.0277,63806
1651968000000,2022-05-08,KMDUSDT,0.3909,0.3921,0.37,0.3825,2339691.2,889471.28484,7741
1651881600000,2022-05-07,KMDUSDT,0.4096,0.4114,0.3855,0.3909,1377860.0,555734.8617,3919
1651795200000,2022-05-06,KMDUSDT,0.4148,0.4202,0.3953,0.4096,714860.0,291641.1523,3300
1651708800000,2022-05-05,KMDUSDT,0.4441,0.4698,0.4021,0.4162,1680433.0,742323.1077,8108
1651622400000,2022-05-04,KMDUSDT,0.4197,0.445,0.4128,0.444,985328.0,420731.5753,3397
1651536000000,2022-05-03,KMDUSDT,0.427,0.4336,0.4034,0.4196,738331.0,310403.204,2466
1651449600000,2022-05-02,KMDUSDT,0.4166,0.4486,0.4037,0.4278,1326714.0,559150.3018,5812
1651363200000,2022-05-01,KMDUSDT,0.4051,0.4241,0.4033,0.4175,954156.0,392741.0585,3390
1651276800000,2022-04-30,KMDUSDT,0.446,0.4489,0.3967,0.4051,995339.38,427424.244688,4375
1651190400000,2022-04-29,KMDUSDT,0.4742,0.4987,0.4408,0.446,2465717.0,1156041.9486,8452
1651104000000,2022-04-28,KMDUSDT,0.4641,0.4825,0.4567,0.4741,961762.0,450453.9496,4312
1651017600000,2022-04-27,KMDUSDT,0.4533,0.4744,0.4516,0.4647,1161950.0,538202.3412,4680
1650931200000,2022-04-26,KMDUSDT,0.4904,0.4977,0.45,0.4539,1423566.0,673330.6823,6122
1650844800000,2022-04-25,KMDUSDT,0.4913,0.4973,0.464,0.4894,1746106.0,844124.6067,6502
1650758400000,2022-04-24,KMDUSDT,0.5154,0.5158,0.4904,0.4908,1901013.0,951459.6826,5908
1650672000000,2022-04-23,KMDUSDT,0.533,0.5699,0.5102,0.5162,6499822.0,3444875.3986,21414
1650585600000,2022-04-22,KMDUSDT,0.5854,0.6775,0.5069,0.533,45202828.0,26387569.7405,145447
1650499200000,2022-04-21,KMDUSDT,0.4851,0.64,0.4825,0.5843,11469055.0,6609587.904,42979
1650412800000,2022-04-20,KMDUSDT,0.4894,0.497,0.4771,0.4864,1016714.0,496593.1454,3797
1650326400000,2022-04-19,KMDUSDT,0.4833,0.503,0.4761,0.4889,1014829.0,494707.8734,3586
1650240000000,2022-04-18,KMDUSDT,0.4831,0.4886,0.4633,0.4833,591588.0,279750.2357,2821
1650153600000,2022-04-17,KMDUSDT,0.493,0.5008,0.4744,0.4825,392554.0,192228.3068,1853
1650067200000,2022-04-16,KMDUSDT,0.4914,0.4984,0.488,0.4915,252131.0,123886.826,1614
1649980800000,2022-04-15,KMDUSDT,0.4811,0.4932,0.4792,0.4923,329122.0,159938.6356,1649
1649894400000,2022-04-14,KMDUSDT,0.5028,0.5093,0.4764,0.4811,706238.0,348167.831,2772
1649808000000,2022-04-13,KMDUSDT,0.4853,0.5056,0.4756,0.5031,476740.0,233461.322,2390
1649721600000,2022-04-12,KMDUSDT,0.4877,0.5017,0.4746,0.4856,616622.0,301296.7855,2702
1649635200000,2022-04-11,KMDUSDT,0.5205,0.5208,0.4686,0.4874,1161709.0,571223.4681,4817
1649548800000,2022-04-10,KMDUSDT,0.5339,0.5552,0.52,0.5207,713345.0,383871.7963,2942
1649462400000,2022-04-09,KMDUSDT,0.521,0.5361,0.5125,0.5334,349932.0,182532.9011,1898
1649376000000,2022-04-08,KMDUSDT,0.5446,0.5605,0.5202,0.5217,651618.0,354568.5302,3251
1649289600000,2022-04-07,KMDUSDT,0.5465,0.5545,0.5281,0.5445,1090887.0,587912.8609,3774
1649203200000,2022-04-06,KMDUSDT,0.5803,0.5809,0.5445,0.5464,1181124.0,664354.9605,5329
1649116800000,2022-04-05,KMDUSDT,0.6081,0.62,0.5803,0.5803,1233544.0,739068.5466,5628
1649030400000,2022-04-04,KMDUSDT,0.6221,0.6423,0.5941,0.6067,1733180.0,1069214.2638,6089
1648944000000,2022-04-03,KMDUSDT,0.6184,0.645,0.595,0.6221,2198058.0,1365326.9467,9233
1648857600000,2022-04-02,KMDUSDT,0.613,0.6391,0.5979,0.6189,7111617.0,4364183.7419,13227
1648771200000,2022-04-01,KMDUSDT,0.5894,0.6158,0.5566,0.6129,1553486.0,929217.7574,7860
1648684800000,2022-03-31,KMDUSDT,0.6246,0.6374,0.5563,0.5904,1925023.0,1157034.8416,8995
1648598400000,2022-03-30,KMDUSDT,0.5707,0.6495,0.5548,0.6248,3378274.0,2050200.2274,15145
1648512000000,2022-03-29,KMDUSDT,0.5646,0.5887,0.5595,0.5707,1015944.0,586181.7762,4802
1648425600000,2022-03-28,KMDUSDT,0.5676,0.6169,0.5646,0.5646,2328695.0,1372906.1329,10752
1648339200000,2022-03-27,KMDUSDT,0.5715,0.6049,0.5385,0.5674,3280686.0,1859434.8297,13420
1648252800000,2022-03-26,KMDUSDT,0.5068,0.5999,0.5036,0.5713,9530130.0,5320640.6042,33651
1648166400000,2022-03-25,KMDUSDT,0.5196,0.532,0.5026,0.5068,1048788.0,541168.9261,4585
1648080000000,2022-03-24,KMDUSDT,0.5133,0.5213,0.5022,0.5196,1092475.0,559748.7946,4616
1647993600000,2022-03-23,KMDUSDT,0.5038,0.5143,0.4931,0.5137,762579.0,383611.346,3561
1647907200000,2022-03-22,KMDUSDT,0.5071,0.5192,0.5006,0.503,924461.0,470993.9995,3939
1647820800000,2022-03-21,KMDUSDT,0.4999,0.5167,0.4889,0.5063,1699332.0,852888.1755,7203
1647734400000,2022-03-20,KMDUSDT,0.4871,0.5284,0.4788,0.5,3314194.0,1643465.058,11779
1647648000000,2022-03-19,KMDUSDT,0.4781,0.5109,0.4744,0.487,1932233.0,945912.9754,6650
1647561600000,2022-03-18,KMDUSDT,0.4749,0.4819,0.4619,0.4787,1048489.0,495209.762,3367
1647475200000,2022-03-17,KMDUSDT,0.4704,0.4825,0.4596,0.4749,1877666.0,879686.1099,6695
1647388800000,2022-03-16,KMDUSDT,0.4585,0.4743,0.455,0.4704,1318129.0,613283.0009,8503
1647302400000,2022-03-15,KMDUSDT,0.4753,0.4757,0.4532,0.4585,1330439.0,614487.9678,8032
1647216000000,2022-03-14,KMDUSDT,0.4589,0.4784,0.4567,0.4747,819274.0,383972.1753,3012
1647129600000,2022-03-13,KMDUSDT,0.4801,0.4839,0.4569,0.4589,685952.0,325087.4847,2755
1647043200000,2022-03-12,KMDUSDT,0.4863,0.508,0.4749,0.4803,887783.0,434379.0876,3835
1646956800000,2022-03-11,KMDUSDT,0.4784,0.5077,0.4632,0.4862,1615109.0,786634.1815,6718
1646870400000,2022-03-10,KMDUSDT,0.5009,0.5016,0.4683,0.4785,822456.0,396684.7303,3477
1646784000000,2022-03-09,KMDUSDT,0.4726,0.525,0.4687,0.5002,2031889.0,1017161.0714,8232
1646697600000,2022-03-08,KMDUSDT,0.4612,0.4793,0.4588,0.4736,820579.0,384304.4059,4307
1646611200000,2022-03-07,KMDUSDT,0.4588,0.4949,0.4487,0.4611,2188821.0,1027744.4301,8249
1646524800000,2022-03-06,KMDUSDT,0.4821,0.4846,0.4571,0.4582,1051054.0,495476.2152,4375
1646438400000,2022-03-05,KMDUSDT,0.4717,0.4906,0.466,0.4806,753004.0,359734.5585,3354
1646352000000,2022-03-04,KMDUSDT,0.4993,0.5012,0.4676,0.4717,1123769.0,547018.0755,5374
1646265600000,2022-03-03,KMDUSDT,0.5167,0.5193,0.4901,0.4999,895221.0,452514.0516,3941
1646179200000,2022-03-02,KMDUSDT,0.5274,0.5297,0.5085,0.5165,1624375.0,844038.1302,5396
1646092800000,2022-03-01,KMDUSDT,0.529,0.5466,0.5085,0.5269,2457501.0,1295859.3714,8275
1646006400000,2022-02-28,KMDUSDT,0.4946,0.5308,0.4871,0.5301,1962491.0,1008396.5907,8168
1645920000000,2022-02-27,KMDUSDT,0.5077,0.5155,0.4767,0.4946,1574216.0,782519.5989,5402
1645833600000,2022-02-26,KMDUSDT,0.5224,0.5367,0.5047,0.5077,1486530.0,768625.0474,5342
1645747200000,2022-02-25,KMDUSDT,0.4985,0.5326,0.4922,0.5224,3166054.0,1620247.3169,11188
1645660800000,2022-02-24,KMDUSDT,0.5407,0.5407,0.4513,0.4986,4726632.0,2307118.4312,17574
1645574400000,2022-02-23,KMDUSDT,0.5418,0.613,0.5341,0.5406,10104169.0,5825024.524,39457
1645488000000,2022-02-22,KMDUSDT,0.535,0.672,0.4741,0.5418,32539192.0,19030443.3404,119283
1645401600000,2022-02-21,KMDUSDT,0.5224,0.687,0.488,0.5357,33604524.0,19438004.6964,124276
1645315200000,2022-02-20,KMDUSDT,0.4694,0.5993,0.4469,0.5227,13491807.0,7143240.1112,42368
1645228800000,2022-02-19,KMDUSDT,0.4637,0.4844,0.4602,0.4693,485051.0,228172.4375,2245
1645142400000,2022-02-18,KMDUSDT,0.4717,0.5042,0.4628,0.4647,750243.0,359739.0603,3305
1645056000000,2022-02-17,KMDUSDT,0.515,0.5189,0.4705,0.473,983969.0,484749.9429,4598
1644969600000,2022-02-16,KMDUSDT,0.5288,0.5297,0.5086,0.515,710119.0,369034.6968,2803
1644883200000,2022-02-15,KMDUSDT,0.5098,0.539,0.5087,0.5295,963272.0,504263.7209,3752
1644796800000,2022-02-14,KMDUSDT,0.5103,0.5458,0.4933,0.5087,1154199.0,595475.6249,4282
1644710400000,2022-02-13,KMDUSDT,0.5306,0.5459,0.4991,0.5093,2001267.0,1049335.7262,7646
1644624000000,2022-02-12,KMDUSDT,0.4946,0.6238,0.4928,0.5304,17093015.0,9641942.9734,60655
1644537600000,2022-02-11,KMDUSDT,0.5224,0.5441,0.4887,0.4943,924883.0,481990.532,4853
1644451200000,2022-02-10,KMDUSDT,0.564,0.5645,0.5221,0.5234,969975.0,526169.5535,5035
1644364800000,2022-02-09,KMDUSDT,0.5407,0.5679,0.5325,0.5641,857133.0,470603.7389,4532
1644278400000,2022-02-08,KMDUSDT,0.5524,0.5616,0.512,0.5386,861713.0,461660.2635,4618
1644192000000,2022-02-07,KMDUSDT,0.5335,0.56,0.522,0.5522,1044403.0,568906.8971,5371
1644105600000,2022-02-06,KMDUSDT,0.5426,0.5536,0.5059,0.5329,2711995.0,1439543.4329,8703
1644019200000,2022-02-05,KMDUSDT,0.5095,0.5835,0.5035,0.541,6574227.0,3573541.4735,21282
1643932800000,2022-02-04,KMDUSDT,0.477,0.5098,0.4693,0.5098,851654.0,417114.8273,3847
1643846400000,2022-02-03,KMDUSDT,0.4683,0.4875,0.4531,0.4772,812597.0,380241.3679,3350
1643760000000,2022-02-02,KMDUSDT,0.4902,0.4954,0.4638,0.4679,445881.0,214785.8138,2528
1643673600000,2022-02-01,KMDUSDT,0.4851,0.4953,0.4794,0.4897,577988.0,282037.3854,2498
1643587200000,2022-01-31,KMDUSDT,0.4908,0.4935,0.4627,0.4853,424932.0,202413.3314,1934
1643500800000,2022-01-30,KMDUSDT,0.501,0.5099,0.486,0.4916,236470.0,117928.9679,1231
1643414400000,2022-01-29,KMDUSDT,0.5003,0.5091,0.4932,0.5002,274179.0,137920.3064,1350
1643328000000,2022-01-28,KMDUSDT,0.4899,0.5025,0.4821,0.5002,340351.0,167596.1415,1762
1643241600000,2022-01-27,KMDUSDT,0.485,0.5025,0.4653,0.4897,575471.0,277620.2864,2955
1643155200000,2022-01-26,KMDUSDT,0.4898,0.5291,0.4766,0.4854,595140.0,299279.6889,3060
1643068800000,2022-01-25,KMDUSDT,0.4915,0.5095,0.48,0.4909,368914.0,182848.8116,2138
1642982400000,2022-01-24,KMDUSDT,0.4975,0.499,0.4462,0.4873,762886.2,356270.58324,4454
1642896000000,2022-01-23,KMDUSDT,0.4708,0.5016,0.4686,0.4971,638812.0,310349.6299,3338
1642809600000,2022-01-22,KMDUSDT,0.5276,0.5399,0.4554,0.4712,1594403.8,778814.52477,7643
1642723200000,2022-01-21,KMDUSDT,0.5739,0.5782,0.5219,0.5276,1491669.77,822772.506015,6512
1642636800000,2022-01-20,KMDUSDT,0.5946,0.622,0.5701,0.5746,500941.0,300473.2212,2981
1642550400000,2022-01-19,KMDUSDT,0.6296,0.6307,0.5927,0.5946,361905.0,218753.7626,2198
1642464000000,2022-01-18,KMDUSDT,0.6219,0.6406,0.6113,0.6293,328166.0,205151.7594,2281
1642377600000,2022-01-17,KMDUSDT,0.6419,0.6431,0.6183,0.6241,343591.0,215105.1021,1875
1642291200000,2022-01-16,KMDUSDT,0.6481,0.65,0.638,0.6412,232745.0,149987.5382,1546
1642204800000,2022-01-15,KMDUSDT,0.6526,0.6556,0.6384,0.6464,431625.0,279377.8119,2324
1642118400000,2022-01-14,KMDUSDT,0.6373,0.665,0.6255,0.6526,420455.0,270319.457,2730
1642032000000,2022-01-13,KMDUSDT,0.6666,0.6679,0.6304,0.6392,487000.0,317768.3498,3058
1641945600000,2022-01-12,KMDUSDT,0.64,0.6777,0.6325,0.6666,1014172.0,667743.7788,4332
1641859200000,2022-01-11,KMDUSDT,0.6201,0.6428,0.6135,0.6405,443251.0,279318.9191,2612
1641772800000,2022-01-10,KMDUSDT,0.6314,0.6438,0.5918,0.6201,623125.47,386740.33278,3808
1641686400000,2022-01-09,KMDUSDT,0.6205,0.6433,0.6135,0.6327,803117.0,503754.7868,4044
1641600000000,2022-01-08,KMDUSDT,0.6518,0.682,0.61,0.6212,729783.0,472034.43325,4077
1641513600000,2022-01-07,KMDUSDT,0.6825,0.6826,0.6275,0.6493,588243.06,383001.3302,4152
1641427200000,2022-01-06,KMDUSDT,0.7025,0.7198,0.6574,0.6825,795979.0,540386.1429,4907
1641340800000,2022-01-05,KMDUSDT,0.7451,0.7703,0.6548,0.7019,1298073.0,945236.6356,7138
1641254400000,2022-01-04,KMDUSDT,0.7317,0.7735,0.718,0.7451,1451732.0,1092966.341,6717
1641168000000,2022-01-03,KMDUSDT,0.7535,0.759,0.715,0.7293,616149.0,454159.6787,3472
1641081600000,2022-01-02,KMDUSDT,0.7394,0.7584,0.732,0.7562,496540.0,369716.9609,3299
1640995200000,2022-01-01,KMDUSDT,0.7298,0.7489,0.7203,0.7393,598602.0,437575.457,3386
1640908800000,2021-12-31,KMDUSDT,0.7616,0.7677,0.7139,0.7298,1121739.0,839585.4527,6047
1640822400000,2021-12-30,KMDUSDT,0.7209,0.88,0.7114,0.7616,3608968.0,2899891.2845,18451
1640736000000,2021-12-29,KMDUSDT,0.7495,0.7671,0.7154,0.7195,662472.0,489430.9335,4114
1640649600000,2021-12-28,KMDUSDT,0.803,0.8095,0.7429,0.7498,1162221.0,903959.3471,6824
1640563200000,2021-12-27,KMDUSDT,0.7963,0.98,0.796,0.8029,5031248.0,4371490.7149,20821
1640476800000,2021-12-26,KMDUSDT,0.8003,0.8089,0.7629,0.7963,1223008.0,967437.3015,7599
1640390400000,2021-12-25,KMDUSDT,0.7876,0.9082,0.7851,0.8003,6069581.0,5172213.7701,31224
1640304000000,2021-12-24,KMDUSDT,0.7719,0.8176,0.7539,0.7858,1540314.0,1207086.8925,9732
1640217600000,2021-12-23,KMDUSDT,0.7261,0.795,0.7043,0.7719,3702382.0,2802629.6613,17636
1640131200000,2021-12-22,KMDUSDT,0.7005,0.7333,0.6993,0.7262,842535.0,606049.3011,4826
1640044800000,2021-12-21,KMDUSDT,0.6876,0.7077,0.6787,0.7008,543727.0,379745.4657,3460
1639958400000,2021-12-20,KMDUSDT,0.71,0.7165,0.6559,0.6857,762691.0,516305.2409,4598
1639872000000,2021-12-19,KMDUSDT,0.7258,0.7382,0.6955,0.7115,598546.0,429038.8562,3745
1639785600000,2021-12-18,KMDUSDT,0.6997,0.767,0.6896,0.7258,1572882.0,1150832.5522,8229
1639699200000,2021-12-17,KMDUSDT,0.709,0.77,0.6865,0.7,1978116.0,1431715.0401,10509
1639612800000,2021-12-16,KMDUSDT,0.721,0.7556,0.7014,0.7112,1242089.0,905620.4995,6836
1639526400000,2021-12-15,KMDUSDT,0.6873,0.7484,0.6642,0.7225,1402110.0,983808.034,8514
1639440000000,2021-12-14,KMDUSDT,0.6928,0.7624,0.6583,0.6873,2359593.0,1663224.2461,10285
1639353600000,2021-12-13,KMDUSDT,0.77,0.7719,0.66,0.6934,1772351.0,1264409.348622,8941
1639267200000,2021-12-12,KMDUSDT,0.7787,0.815,0.7595,0.77,4890818.0,3817620.2241,14944
1639180800000,2021-12-11,KMDUSDT,0.7574,0.7915,0.7423,0.7778,1428702.0,1106527.6362,7000
1639094400000,2021-12-10,KMDUSDT,0.7932,0.875,0.7507,0.7573,3225090.0,2620827.9904,13264
1639008000000,2021-12-09,KMDUSDT,0.8985,0.9088,0.7932,0.7946,2342983.0,1993492.2381,12410
1638921600000,2021-12-08,KMDUSDT,0.8678,0.9598,0.8568,0.8972,5211650.0,4768224.9007,28161
1638835200000,2021-12-07,KMDUSDT,0.889,0.9835,0.8585,0.8678,5141637.0,4624881.5922,21694
1638748800000,2021-12-06,KMDUSDT,0.8254,0.993,0.7772,0.8889,8305566.58,7305673.015444,36069
1638662400000,2021-12-05,KMDUSDT,0.9031,0.9332,0.8065,0.8253,3567086.0,3140477.1542,16953
1638576000000,2021-12-04,KMDUSDT,1.0822,1.0852,0.8327,0.9045,7033899.0,6544155.8806,36001
1638489600000,2021-12-03,KMDUSDT,1.14,1.2623,1.0047,1.0832,25181289.0,28753290.8107,109964
1638403200000,2021-12-02,KMDUSDT,0.985,1.6729,0.9415,1.14,49723548.97,62751313.966693,214804
1638316800000,2021-12-01,KMDUSDT,0.9519,1.0345,0.9459,0.9844,2838251.0,2814680.8647,13328
1638230400000,2021-11-30,KMDUSDT,0.9699,0.99,0.9284,0.9531,2284610.0,2195246.7803,11044
1638144000000,2021-11-29,KMDUSDT,0.9992,1.0082,0.9573,0.9699,3360098.0,3300990.3745,13719
1638057600000,2021-11-28,KMDUSDT,1.0559,1.0562,0.9301,0.9992,2437129.0,2393016.7876,12887
1637971200000,2021-11-27,KMDUSDT,0.9806,1.0986,0.9555,1.0562,5239782.0,5344734.7286,24196
1637884800000,2021-11-26,KMDUSDT,1.0072,1.1802,0.9271,0.9819,15188983.0,16210645.2805,78295
1637798400000,2021-11-25,KMDUSDT,0.9446,1.0787,0.9296,1.0053,5289038.0,5301568.8742,20795
1637712000000,2021-11-24,KMDUSDT,0.9526,0.9622,0.9055,0.9446,1500689.0,1400499.5126,8451
1637625600000,2021-11-23,KMDUSDT,0.9195,0.9962,0.9145,0.9529,1702445.0,1641738.2313,10882
1637539200000,2021-11-22,KMDUSDT,0.9689,0.9696,0.8998,0.9214,1517369.0,1407571.9837,8414
1637452800000,2021-11-21,KMDUSDT,0.9669,1.0233,0.9476,0.9694,2246273.0,2224726.1933,12794
1637366400000,2021-11-20,KMDUSDT,0.8913,1.01,0.8873,0.9669,2656910.0,2530839.5059,12656
1637280000000,2021-11-19,KMDUSDT,0.841,0.8998,0.83,0.8908,894326.0,777049.7473,5045
1637193600000,2021-11-18,KMDUSDT,0.9274,0.9361,0.8329,0.841,1301927.0,1149042.371,7521
1637107200000,2021-11-17,KMDUSDT,0.9039,0.9346,0.885,0.9263,1139793.0,1036792.3647,6908
1637020800000,2021-11-16,KMDUSDT,0.9779,0.9779,0.8868,0.9038,1708876.0,1583590.9873,9865
1636934400000,2021-11-15,KMDUSDT,0.9887,1.0,0.9698,0.9767,1061393.0,1046126.8535,5697
1636848000000,2021-11-14,KMDUSDT,1.019,1.0223,0.9626,0.9883,1367368.0,1347602.8069,6512
1636761600000,2021-11-13,KMDUSDT,1.0078,1.0494,0.9911,1.017,1158198.0,1167893.4661,5677
1636675200000,2021-11-12,KMDUSDT,1.0237,1.0436,0.9804,1.0076,1063142.0,1073316.9515,6995
1636588800000,2021-11-11,KMDUSDT,0.9757,1.0323,0.9685,1.0231,983577.0,988617.8907,6165
1636502400000,2021-11-10,KMDUSDT,1.0302,1.0845,0.95,0.9757,2437345.0,2520137.8226,15741
1636416000000,2021-11-09,KMDUSDT,1.0285,1.0563,1.008,1.0308,1622635.0,1676499.814,9067
1636329600000,2021-11-08,KMDUSDT,1.0374,1.0492,1.0208,1.0285,1192195.0,1229511.2953,6616
1636243200000,2021-11-07,KMDUSDT,1.0119,1.056,0.999,1.0361,1044925.0,1072498.0357,6646
1636156800000,2021-11-06,KMDUSDT,1.021,1.0382,0.9801,1.0128,1026322.0,1034509.5175,6289
1636070400000,2021-11-05,KMDUSDT,1.0157,1.0474,1.0026,1.0207,1204125.0,1231109.8606,7699
1635984000000,2021-11-04,KMDUSDT,1.0841,1.086,0.9988,1.0152,2616922.0,2698220.2243,11053
1635897600000,2021-11-03,KMDUSDT,1.0884,1.1028,1.03,1.084,1266102.0,1354333.5707,8474
1635811200000,2021-11-02,KMDUSDT,1.0438,1.1866,1.031,1.0857,2999976.0,3307546.5619,15822
1635724800000,2021-11-01,KMDUSDT,1.0766,1.0876,1.0304,1.0438,1538579.0,1621181.2381,8562
1635638400000,2021-10-31,KMDUSDT,1.0518,1.099,1.0136,1.0783,1787630.0,1878305.7979,10976
1635552000000,2021-10-30,KMDUSDT,1.0389,1.0812,1.017,1.0518,1511982.0,1590757.0766,10526
1635465600000,2021-10-29,KMDUSDT,1.0049,1.0501,0.9999,1.0409,932645.0,961315.6696,6342
