https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BTCDOWN,Volume USDT,tradecount
1661904000000,2022-08-31,BTCDOWNUSDT,0.0345,0.034569,0.032202,0.033531,121666551.33,4035684.52933609,33824
1661817600000,2022-08-30,BTCDOWNUSDT,0.032811,0.035395,0.031841,0.03451,125201361.52,4220553.35078694,26100
1661731200000,2022-08-29,BTCDOWNUSDT,0.035403,0.035403,0.032367,0.03286,137424750.74,4655351.01519663,32707
1661644800000,2022-08-28,BTCDOWNUSDT,0.033829,0.035546,0.03333,0.035402,88774827.79,3020224.7153645,15454
1661558400000,2022-08-27,BTCDOWNUSDT,0.033176,0.03455,0.032412,0.033815,127355495.76,4274826.76414203,28250
1661472000000,2022-08-26,BTCDOWNUSDT,0.02875,0.033653,0.02782,0.033174,257760783.32,7787965.26703606,46422
1661385600000,2022-08-25,BTCDOWNUSDT,0.029577,0.029751,0.028301,0.028726,107554397.22,3109704.03409957,20598
1661299200000,2022-08-24,BTCDOWNUSDT,0.029135,0.03025,0.028,0.029578,139462071.48,4083044.52712413,32621
1661212800000,2022-08-23,BTCDOWNUSDT,0.02957,0.030999,0.02875,0.029128,152068036.94,4505357.98697828,34235
1661126400000,2022-08-22,BTCDOWNUSDT,0.02923,0.031,0.029156,0.029571,145802963.11,4384087.30759137,31634
1661040000000,2022-08-21,BTCDOWNUSDT,0.030297,0.030588,0.02838,0.029229,113344177.76,3347246.49315863,20428
1660953600000,2022-08-20,BTCDOWNUSDT,0.0313,0.03141,0.029614,0.030315,161576624.79,4894390.68796184,30987
1660867200000,2022-08-19,BTCDOWNUSDT,0.024242,0.03143,0.02423,0.031308,309320496.24,8766644.37691744,66691
1660780800000,2022-08-18,BTCDOWNUSDT,0.02382,0.02443,0.023076,0.024217,120187780.3,2839172.0950931,18324
1660694400000,2022-08-17,BTCDOWNUSDT,0.022331,0.024349,0.020737,0.023811,266543117.87,6069123.34475117,46967
1660608000000,2022-08-16,BTCDOWNUSDT,0.021726,0.022815,0.021318,0.022349,184402289.81,4077050.70775506,25410
1660521600000,2022-08-15,BTCDOWNUSDT,0.021185,0.022519,0.018899,0.021695,406101934.27,8496439.40733644,64660
1660435200000,2022-08-14,BTCDOWNUSDT,0.020867,0.021562,0.0194,0.021179,278369278.42,5721220.99803609,54726
1660348800000,2022-08-13,BTCDOWNUSDT,0.021111,0.0213,0.01981,0.020886,283241228.93,5834887.22980862,52607
1660262400000,2022-08-12,BTCDOWNUSDT,0.022284,0.023204,0.020967,0.021133,232708140.4,5173572.81492146,41142
1660176000000,2022-08-11,BTCDOWNUSDT,0.02253,0.02261,0.0198,0.022294,395381933.26,8354132.1451296,54575
1660089600000,2022-08-10,BTCDOWNUSDT,0.024942,0.026259,0.021627,0.022513,285957045.21,6683609.75233924,68154
1660003200000,2022-08-09,BTCDOWNUSDT,0.023032,0.025642,0.022731,0.024918,185898260.51,4518214.28538283,50642
1659916800000,2022-08-08,BTCDOWNUSDT,0.024873,0.02495,0.021815,0.023,250696936.26,5738634.2646589,59255
1659830400000,2022-08-07,BTCDOWNUSDT,0.025509,0.025836,0.024302,0.024889,101300028.38,2544607.11280283,26416
1659744000000,2022-08-06,BTCDOWNUSDT,0.024542,0.02563,0.024456,0.0255,90721150.32,2260994.72744677,16151
1659657600000,2022-08-05,BTCDOWNUSDT,0.026484,0.026585,0.02415,0.024542,249546644.76,6273635.20187594,54363
1659571200000,2022-08-04,BTCDOWNUSDT,0.025919,0.02713,0.024822,0.0265,174123817.4,4531153.79268287,32211
1659484800000,2022-08-03,BTCDOWNUSDT,0.025499,0.026312,0.023601,0.025919,223373527.52,5581655.37614808,50832
1659398400000,2022-08-02,BTCDOWNUSDT,0.024789,0.026382,0.02423,0.025504,252466900.08,6433457.86330465,45263
1659312000000,2022-08-01,BTCDOWNUSDT,0.0247,0.0258,0.024129,0.024772,242455039.51,6045162.92688064,43742
1659225600000,2022-07-31,BTCDOWNUSDT,0.023767,0.024788,0.022385,0.024664,206800708.97,4894011.81343956,36055
1659139200000,2022-07-30,BTCDOWNUSDT,0.023474,0.024063,0.0212,0.023771,307012656.64,6960747.79804615,49922
1659052800000,2022-07-29,BTCDOWNUSDT,0.02331,0.0244,0.02173,0.02345,350154352.23,8144505.23953584,51347
1658966400000,2022-07-28,BTCDOWNUSDT,0.025801,0.0268,0.022295,0.023309,376095736.91,9255981.14068422,68978
1658880000000,2022-07-27,BTCDOWNUSDT,0.030667,0.031391,0.025341,0.025786,291850348.98,8301675.8931822,59633
1658793600000,2022-07-26,BTCDOWNUSDT,0.030465,0.032302,0.030354,0.030691,203497410.18,6386037.06005893,43568
1658707200000,2022-07-25,BTCDOWNUSDT,0.027142,0.03069,0.026833,0.030551,261740152.81,7545515.95000665,61097
1658620800000,2022-07-24,BTCDOWNUSDT,0.02746,0.027984,0.02595,0.0271,162739391.7,4375857.26975678,23853
1658534400000,2022-07-23,BTCDOWNUSDT,0.02685,0.0288,0.025921,0.027471,200460068.2,5499615.5683117,35631
1658448000000,2022-07-22,BTCDOWNUSDT,0.025626,0.02725,0.024001,0.026837,267476239.86,6830233.07127468,39587
1658361600000,2022-07-21,BTCDOWNUSDT,0.025458,0.027705,0.024567,0.025629,348257603.06,9133629.77326101,53191
1658275200000,2022-07-20,BTCDOWNUSDT,0.025077,0.026252,0.022868,0.025422,472946194.96,11613694.8589828,74945
1658188800000,2022-07-19,BTCDOWNUSDT,0.029449,0.033,0.024,0.025079,480637354.81,13360956.42348356,97729
1658102400000,2022-07-18,BTCDOWNUSDT,0.037161,0.037328,0.028,0.029398,364523547.11,11417668.2590512,106709
1658016000000,2022-07-17,BTCDOWNUSDT,0.035181,0.03745,0.033,0.037171,132277739.92,4636618.74468762,27901
1657929600000,2022-07-16,BTCDOWNUSDT,0.037129,0.038911,0.033406,0.035181,153787726.27,5567240.4905181,44500
1657843200000,2022-07-15,BTCDOWNUSDT,0.038424,0.039434,0.035208,0.037082,157142747.16,5840940.23916198,41357
1657756800000,2022-07-14,BTCDOWNUSDT,0.040366,0.043639,0.036752,0.038378,203142752.49,8199253.67818905,64972
1657670400000,2022-07-13,BTCDOWNUSDT,0.045408,0.0479,0.0397,0.040276,225327471.38,9928110.28205408,67164
1657584000000,2022-07-12,BTCDOWNUSDT,0.041801,0.04588,0.041324,0.045408,166344541.65,7177087.53548646,49207
1657497600000,2022-07-11,BTCDOWNUSDT,0.037408,0.042277,0.037408,0.04178,152492566.66,6014703.53006828,44340
1657411200000,2022-07-10,BTCDOWNUSDT,0.033798,0.038386,0.033739,0.037409,158820457.63,5746480.87922833,41282
1657324800000,2022-07-09,BTCDOWNUSDT,0.033703,0.035017,0.032027,0.033798,138904418.64,4675463.61601982,34447
1657238400000,2022-07-08,BTCDOWNUSDT,0.033789,0.035728,0.029521,0.033703,353991731.21,11700026.109254,63901
1657152000000,2022-07-07,BTCDOWNUSDT,0.03954,0.040956,0.032807,0.033804,233051135.43,8538124.84333702,77761
1657065600000,2022-07-06,BTCDOWNUSDT,0.041646,0.043783,0.0389,0.039468,142007580.4,5895955.58357088,40920
1656979200000,2022-07-05,BTCDOWNUSDT,0.041516,0.046732,0.038268,0.041664,206398957.66,8754074.44863735,88130
1656892800000,2022-07-04,BTCDOWNUSDT,0.046908,0.048566,0.040807,0.041564,119406313.28,5365486.43758154,60387
1656806400000,2022-07-03,BTCDOWNUSDT,0.047504,0.050436,0.04505,0.046949,78130235.58,3742785.91515677,26040
1656720000000,2022-07-02,BTCDOWNUSDT,0.047338,0.048983,0.046174,0.047504,62714790.83,2983702.38502063,15911
1656633600000,2022-07-01,BTCDOWNUSDT,0.0433,0.049144,0.037,0.047339,182356413.87,8154518.37633914,56342
1656547200000,2022-06-30,BTCDOWNUSDT,0.042341,0.05142,0.042088,0.043497,155819981.72,7406397.07078367,42178
1656460800000,2022-06-29,BTCDOWNUSDT,0.04132,0.0438,0.040478,0.042415,118229534.2,4986910.24788879,25580
1656374400000,2022-06-28,BTCDOWNUSDT,0.038767,0.041723,0.036213,0.041325,152818961.74,5946314.45399085,50009
1656288000000,2022-06-27,BTCDOWNUSDT,0.037126,0.039959,0.034451,0.038898,160974659.85,6012364.66213088,42295
1656201600000,2022-06-26,BTCDOWNUSDT,0.034788,0.037491,0.0328,0.037126,159649146.49,5635423.72409877,36904
1656115200000,2022-06-25,BTCDOWNUSDT,0.036234,0.0378,0.0342,0.034879,147269606.44,5289357.19934175,34997
1656028800000,2022-06-24,BTCDOWNUSDT,0.036923,0.038732,0.034475,0.03624,213239221.27,7844248.00445204,60353
1655942400000,2022-06-23,BTCDOWNUSDT,0.043209,0.04382,0.0362,0.036948,227881204.64,9024095.19945965,70753
1655856000000,2022-06-22,BTCDOWNUSDT,0.03925,0.0445,0.03798,0.043212,265777260.06,10960666.79733443,55178
1655769600000,2022-06-21,BTCDOWNUSDT,0.04016,0.041317,0.0338,0.03916,312289630.76,11602386.25587193,82930
1655683200000,2022-06-20,BTCDOWNUSDT,0.040171,0.045762,0.037329,0.04017,335615759.53,13929751.3673996,91353
1655596800000,2022-06-19,BTCDOWNUSDT,0.049939,0.056307,0.03851,0.039997,343750172.09,16148466.63669375,90899
1655510400000,2022-06-18,BTCDOWNUSDT,0.044377,0.058852,0.043005,0.049723,336045139.3,17011838.36649762,101020
1655424000000,2022-06-17,BTCDOWNUSDT,0.044572,0.045127,0.041,0.044307,150993520.24,6533604.07141602,41803
1655337600000,2022-06-16,BTCDOWNUSDT,0.036583,0.045129,0.035055,0.044627,233689199.47,9520798.09209331,59872
1655251200000,2022-06-15,BTCDOWNUSDT,0.038203,0.04588,0.0358,0.036583,420059317.09,17477109.92982788,93920
1655164800000,2022-06-14,BTCDOWNUSDT,0.036959,0.04298,0.033057,0.03825,404911039.55,15525530.3183654,78184
1655078400000,2022-06-13,BTCDOWNUSDT,0.026689,0.038985,0.026079,0.037005,610816954.54,19264638.83515151,83562
1654992000000,2022-06-12,BTCDOWNUSDT,0.023403,0.026759,0.023223,0.026678,268949391.54,6691762.84763823,38187
1654905600000,2022-06-11,BTCDOWNUSDT,0.022276,0.023947,0.021647,0.023444,175068630.92,4007417.48261851,21508
1654819200000,2022-06-10,BTCDOWNUSDT,0.020579,0.022705,0.02,0.022275,236034955.63,5069762.97379149,35099
1654732800000,2022-06-09,BTCDOWNUSDT,0.020415,0.020889,0.019659,0.020557,143256837.5,2917957.78886727,18450
1654646400000,2022-06-08,BTCDOWNUSDT,0.0191,0.02093,0.018779,0.020374,351900562.36,7064081.93032467,56711
1654560000000,2022-06-07,BTCDOWNUSDT,0.019129,0.02216,0.018301,0.019085,477900372.43,9680534.21264812,83904
1654473600000,2022-06-06,BTCDOWNUSDT,0.021538,0.021578,0.0186,0.019113,323452003.4,6261906.55873238,66124
1654387200000,2022-06-05,BTCDOWNUSDT,0.021633,0.022198,0.021112,0.021525,89557441.04,1939612.34187865,13236
1654300800000,2022-06-04,BTCDOWNUSDT,0.021859,0.022394,0.021355,0.021682,91506705.47,2006823.65841271,12342
1654214400000,2022-06-03,BTCDOWNUSDT,0.020652,0.02256,0.02023,0.021861,183942326.01,3980212.70665739,35195
1654128000000,2022-06-02,BTCDOWNUSDT,0.021704,0.022143,0.0202,0.020644,184584272.42,3931643.81147612,28389
1654041600000,2022-06-01,BTCDOWNUSDT,0.01873,0.022449,0.018453,0.021736,278902925.92,5665008.83607345,39905
1653955200000,2022-05-31,BTCDOWNUSDT,0.018891,0.019664,0.0179,0.018744,222287371.93,4187666.7595587,33610
1653868800000,2022-05-30,BTCDOWNUSDT,0.022672,0.022989,0.018013,0.01889,319437664.49,6539455.23693535,66322
1653782400000,2022-05-29,BTCDOWNUSDT,0.023489,0.02378,0.022444,0.022637,94716844.36,2188418.436945,16989
1653696000000,2022-05-28,BTCDOWNUSDT,0.024146,0.024307,0.023,0.023456,80641601.21,1911054.46387942,15644
1653609600000,2022-05-27,BTCDOWNUSDT,0.023098,0.0248,0.02272,0.024156,184282356.91,4361328.83353324,22626
1653523200000,2022-05-26,BTCDOWNUSDT,0.022542,0.02522,0.021923,0.023064,207223454.79,4781968.02046171,36021
1653436800000,2022-05-25,BTCDOWNUSDT,0.022268,0.022839,0.021302,0.022543,159851272.14,3531998.4765687,29572
1653350400000,2022-05-24,BTCDOWNUSDT,0.023242,0.024061,0.02192,0.022267,151077623.5,3472621.59105165,16667
1653264000000,2022-05-23,BTCDOWNUSDT,0.021353,0.023667,0.020733,0.023243,241438783.23,5282323.92781307,51527
1653177600000,2022-05-22,BTCDOWNUSDT,0.02285,0.023169,0.021,0.021353,157293896.64,3443999.49681417,34204
1653091200000,2022-05-21,BTCDOWNUSDT,0.023194,0.023675,0.0225,0.022854,81341613.27,1867476.59765032,10031
1653004800000,2022-05-20,BTCDOWNUSDT,0.021406,0.024078,0.020624,0.0232,248191753.29,5583403.15599978,52073
1652918400000,2022-05-19,BTCDOWNUSDT,0.0243,0.024333,0.021005,0.02137,204181386.41,4591318.38139196,40055
1652832000000,2022-05-18,BTCDOWNUSDT,0.021223,0.02435,0.020721,0.024259,173249550.23,3966434.51868248,23777
1652745600000,2022-05-17,BTCDOWNUSDT,0.022203,0.022925,0.020622,0.021228,182554586.16,3934031.73523566,24658
1652659200000,2022-05-16,BTCDOWNUSDT,0.019622,0.023598,0.019622,0.022227,253728673.5,5603490.53350771,30334
1652572800000,2022-05-15,BTCDOWNUSDT,0.02181,0.022963,0.019408,0.019592,173904846.02,3718639.12865506,21475
1652486400000,2022-05-14,BTCDOWNUSDT,0.023224,0.024522,0.021323,0.02181,174296903.86,4031589.45691506,26512
1652400000000,2022-05-13,BTCDOWNUSDT,0.02379,0.024325,0.020001,0.023235,343358635.88,7397355.86169255,49989
1652313600000,2022-05-12,BTCDOWNUSDT,0.027014,0.031198,0.022003,0.023792,507605458.92,13523011.44559266,77005
1652227200000,2022-05-11,BTCDOWNUSDT,0.024109,0.029094,0.02236,0.027014,728421550.01,18014722.89909046,119907
1652140800000,2022-05-10,BTCDOWNUSDT,0.025444,0.025737,0.02157,0.024109,603905800.4,14274971.30417857,72620
1652054400000,2022-05-09,BTCDOWNUSDT,0.020105,0.025459,0.019787,0.025459,610061367.39,13746618.4183464,75705
1651968000000,2022-05-08,BTCDOWNUSDT,0.018326,0.020524,0.018251,0.020108,369644668.17,7227484.76386437,40457
1651881600000,2022-05-07,BTCDOWNUSDT,0.017605,0.019175,0.017427,0.018304,180855685.21,3266581.38842668,17849
1651795200000,2022-05-06,BTCDOWNUSDT,0.016832,0.0186,0.016654,0.0176,474721490.64,8355982.55651157,36519
1651708800000,2022-05-05,BTCDOWNUSDT,0.013725,0.018076,0.01358,0.016835,633000184.48,10101260.73659148,72842
1651622400000,2022-05-04,BTCDOWNUSDT,0.015857,0.015928,0.013439,0.013724,508317406.1,7335568.83043239,67254
1651536000000,2022-05-03,BTCDOWNUSDT,0.015002,0.016078,0.014765,0.015851,259510397.81,4006419.93432025,30947
1651449600000,2022-05-02,BTCDOWNUSDT,0.015088,0.015485,0.014352,0.015003,335885491.28,4990427.46245006,34335
1651363200000,2022-05-01,BTCDOWNUSDT,0.016,0.016244,0.014857,0.015091,301171089.73,4665273.47226905,36653
1651276800000,2022-04-30,BTCDOWNUSDT,0.014965,0.016041,0.014764,0.015991,214819468.95,3281724.43277316,17846
1651190400000,2022-04-29,BTCDOWNUSDT,0.013861,0.015399,0.013687,0.014985,386151203.95,5636191.75449468,39951
1651104000000,2022-04-28,BTCDOWNUSDT,0.014437,0.0148,0.013311,0.013855,589639521.54,8253217.42524856,61148
1651017600000,2022-04-27,BTCDOWNUSDT,0.015543,0.015797,0.0141,0.014413,389394198.69,5754136.389129,44911
1650931200000,2022-04-26,BTCDOWNUSDT,0.013364,0.01595,0.013013,0.015543,537566703.21,7768412.28448932,61414
1650844800000,2022-04-25,BTCDOWNUSDT,0.01437,0.015502,0.013186,0.013364,441607700.01,6432306.32079314,32201
1650758400000,2022-04-24,BTCDOWNUSDT,0.014381,0.0148,0.01392,0.01437,184275726.71,2626040.66217171,12880
1650672000000,2022-04-23,BTCDOWNUSDT,0.014142,0.014499,0.013835,0.014392,177930124.41,2520211.68308116,27183
1650585600000,2022-04-22,BTCDOWNUSDT,0.013435,0.014582,0.013108,0.014141,411810566.45,5686674.90276462,28601
1650499200000,2022-04-21,BTCDOWNUSDT,0.012925,0.014,0.01162,0.013435,588152949.12,7398216.69376872,77618
1650412800000,2022-04-20,BTCDOWNUSDT,0.012752,0.01328,0.012212,0.012903,337037612.9,4294034.75546446,32840
1650326400000,2022-04-19,BTCDOWNUSDT,0.013422,0.013608,0.01258,0.012752,305122736.99,4001502.60206822,42708
1650240000000,2022-04-18,BTCDOWNUSDT,0.014473,0.015542,0.013077,0.013408,403531445.0,5821566.17593061,52967
1650153600000,2022-04-17,BTCDOWNUSDT,0.013857,0.0146,0.0137,0.014472,148444844.98,2084553.99867933,14347
1650067200000,2022-04-16,BTCDOWNUSDT,0.013704,0.014257,0.013561,0.01385,127548486.44,1771580.63630718,11840
1649980800000,2022-04-15,BTCDOWNUSDT,0.014235,0.01438,0.013279,0.013704,175247580.98,2443276.33928008,19079
1649894400000,2022-04-14,BTCDOWNUSDT,0.013245,0.014583,0.0129,0.014235,302241133.65,4148441.25821626,34722
1649808000000,2022-04-13,BTCDOWNUSDT,0.014134,0.0146,0.012871,0.013231,371905200.87,5096774.85195156,42214
1649721600000,2022-04-12,BTCDOWNUSDT,0.014613,0.014879,0.013633,0.014157,434031514.51,6177216.76968213,42034
1649635200000,2022-04-11,BTCDOWNUSDT,0.012581,0.014885,0.01237,0.014617,553819394.17,7488282.39810338,43272
1649548800000,2022-04-10,BTCDOWNUSDT,0.012139,0.012788,0.011664,0.012572,266038018.23,3238974.09450959,26657
1649462400000,2022-04-09,BTCDOWNUSDT,0.01246,0.0126,0.01211,0.012156,176121319.9,2177547.76541814,15117
1649376000000,2022-04-08,BTCDOWNUSDT,0.011646,0.012592,0.011145,0.012458,399859195.19,4723232.47509064,42817
1649289600000,2022-04-07,BTCDOWNUSDT,0.011822,0.012098,0.011233,0.011608,351573869.82,4093539.54858813,37486
1649203200000,2022-04-06,BTCDOWNUSDT,0.010315,0.01185,0.010274,0.011823,591564057.77,6507863.85984021,54279
1649116800000,2022-04-05,BTCDOWNUSDT,0.009666,0.010378,0.00934,0.010312,444916667.52,4377885.7553958,39825
1649030400000,2022-04-04,BTCDOWNUSDT,0.00974,0.010535,0.0095,0.009673,564391259.93,5639943.9774246,42048
1648944000000,2022-04-03,BTCDOWNUSDT,0.010107,0.010248,0.009051,0.00974,421878859.44,4117575.27685847,31156
1648857600000,2022-04-02,BTCDOWNUSDT,0.009832,0.010227,0.0093,0.010105,469054422.26,4570120.35312251,18706
1648771200000,2022-04-01,BTCDOWNUSDT,0.010263,0.010935,0.009591,0.009829,770299978.79,7927483.65756731,40792
1648684800000,2022-03-31,BTCDOWNUSDT,0.009491,0.010407,0.0092,0.010247,642217533.15,6296779.82162407,37763
1648598400000,2022-03-30,BTCDOWNUSDT,0.009268,0.009679,0.009135,0.009476,535625073.99,5031940.66743496,30645
1648512000000,2022-03-29,BTCDOWNUSDT,0.009431,0.0095,0.008968,0.009259,547333661.77,5054088.66233311,35070
1648425600000,2022-03-28,BTCDOWNUSDT,0.0096,0.009685,0.008921,0.009431,783306180.31,7305163.54652797,54468
1648339200000,2022-03-27,BTCDOWNUSDT,0.010769,0.010837,0.009527,0.009585,502631497.39,5156022.88192615,38689
1648252800000,2022-03-26,BTCDOWNUSDT,0.010913,0.01102,0.010616,0.010784,263646020.22,2861794.87838519,25068
1648166400000,2022-03-25,BTCDOWNUSDT,0.011112,0.011316,0.010518,0.010909,602055498.09,6551532.8365498,46853
1648080000000,2022-03-24,BTCDOWNUSDT,0.011796,0.011963,0.011,0.011112,548859158.2,6288369.06128035,57871
1647993600000,2022-03-23,BTCDOWNUSDT,0.012084,0.012449,0.01172,0.011791,391745535.98,4763489.83231766,26078
1647907200000,2022-03-22,BTCDOWNUSDT,0.013,0.013097,0.01145,0.012075,670742639.06,8060547.10247699,70778
1647820800000,2022-03-21,BTCDOWNUSDT,0.012838,0.013334,0.01271,0.013,376210692.01,4885351.59312357,31885
1647734400000,2022-03-20,BTCDOWNUSDT,0.012289,0.01309,0.012247,0.012853,338688731.84,4304486.84024501,28886
1647648000000,2022-03-19,BTCDOWNUSDT,0.012552,0.012701,0.012121,0.012289,266575069.76,3322411.55002623,25034
1647561600000,2022-03-18,BTCDOWNUSDT,0.013134,0.013592,0.012211,0.012552,471042463.94,6120067.70954166,53944
1647475200000,2022-03-17,BTCDOWNUSDT,0.012953,0.01336,0.012753,0.013134,334856104.04,4389144.68566565,21082
1647388800000,2022-03-16,BTCDOWNUSDT,0.014374,0.01452,0.012593,0.012953,1068238494.33,14440356.47623881,75402
1647302400000,2022-03-15,BTCDOWNUSDT,0.014091,0.015214,0.013923,0.014357,437968293.17,6356096.4149231,67882
1647216000000,2022-03-14,BTCDOWNUSDT,0.015562,0.01574,0.013809,0.01409,434352459.59,6396720.3853516,60846
1647129600000,2022-03-13,BTCDOWNUSDT,0.014762,0.015749,0.014382,0.015562,322120688.71,4790654.82034116,26741
1647043200000,2022-03-12,BTCDOWNUSDT,0.014814,0.014875,0.014193,0.014748,264138402.74,3841566.45915063,20402
1646956800000,2022-03-11,BTCDOWNUSDT,0.01423,0.015132,0.013726,0.01481,810265543.37,11785876.99430367,52323
1646870400000,2022-03-10,BTCDOWNUSDT,0.012729,0.014954,0.012676,0.01423,996399971.97,14110421.68084767,71388
1646784000000,2022-03-09,BTCDOWNUSDT,0.015363,0.015429,0.012342,0.012729,1078240970.36,14081787.0313075,87762
1646697600000,2022-03-08,BTCDOWNUSDT,0.016085,0.01616,0.0149,0.015353,629596963.02,9728666.8841087,64376
1646611200000,2022-03-07,BTCDOWNUSDT,0.0157,0.016761,0.014751,0.016057,849186053.98,13421887.7174397,66321
1646524800000,2022-03-06,BTCDOWNUSDT,0.014877,0.016,0.014652,0.0157,525343680.19,8065362.93033741,40322
1646438400000,2022-03-05,BTCDOWNUSDT,0.015065,0.015454,0.014609,0.014864,453543009.05,6803278.4178442,31097
1646352000000,2022-03-04,BTCDOWNUSDT,0.01278,0.015479,0.012749,0.015054,909786142.24,12648163.09890311,50572
1646265600000,2022-03-03,BTCDOWNUSDT,0.012035,0.013226,0.01187,0.01277,790460584.3,9910137.61118692,49998
1646179200000,2022-03-02,BTCDOWNUSDT,0.011701,0.01238,0.011122,0.012024,895147668.05,10651119.34344296,61584
1646092800000,2022-03-01,BTCDOWNUSDT,0.012538,0.0128,0.011425,0.011713,1112396755.36,13509729.17657967,58789
1646006400000,2022-02-28,BTCDOWNUSDT,0.017256,0.017455,0.0117,0.01255,1050123194.73,15377811.85077288,87977
1645920000000,2022-02-27,BTCDOWNUSDT,0.01599,0.017883,0.015324,0.017275,564313605.09,9308694.72188297,48678
1645833600000,2022-02-26,BTCDOWNUSDT,0.015869,0.016495,0.0148,0.015985,310115640.58,4920675.27778063,24614
1645747200000,2022-02-25,BTCDOWNUSDT,0.016698,0.017055,0.015457,0.015861,540765742.66,8771980.56159699,52270
1645660800000,2022-02-24,BTCDOWNUSDT,0.017815,0.020665,0.015,0.016698,1167816970.57,22069998.69555419,101199
1645574400000,2022-02-23,BTCDOWNUSDT,0.016936,0.017949,0.016,0.017802,484468832.2,8179204.93297185,40515
1645488000000,2022-02-22,BTCDOWNUSDT,0.018086,0.018723,0.016674,0.01693,550637528.05,9727534.16406794,53788
1645401600000,2022-02-21,BTCDOWNUSDT,0.016759,0.01827,0.015705,0.018081,763304453.09,12967368.4261358,63706
1645315200000,2022-02-20,BTCDOWNUSDT,0.015175,0.017149,0.015156,0.016726,381241215.4,6293529.9441769,33501
1645228800000,2022-02-19,BTCDOWNUSDT,0.015324,0.015627,0.014871,0.015204,254463124.35,3883914.04113051,17062
1645142400000,2022-02-18,BTCDOWNUSDT,0.014797,0.015779,0.014252,0.015324,596318437.99,8959098.74183448,45944
1645056000000,2022-02-17,BTCDOWNUSDT,0.012077,0.015199,0.011847,0.014788,644347401.86,8690290.60000574,46245
1644969600000,2022-02-16,BTCDOWNUSDT,0.011568,0.01248,0.011568,0.012073,354531112.13,4267183.57870579,18928
1644883200000,2022-02-15,BTCDOWNUSDT,0.013181,0.013262,0.011366,0.011569,441401167.03,5323431.45829233,38138
1644796800000,2022-02-14,BTCDOWNUSDT,0.013581,0.01395,0.012942,0.0132,439402403.07,5894441.41011043,38722
1644710400000,2022-02-13,BTCDOWNUSDT,0.013457,0.013687,0.013016,0.013593,253863410.0,3385246.97288367,15394
1644624000000,2022-02-12,BTCDOWNUSDT,0.01327,0.01381,0.012768,0.01345,435920160.99,5821323.99587173,29668
1644537600000,2022-02-11,BTCDOWNUSDT,0.012394,0.013619,0.012084,0.013267,679474377.58,8658074.7149495,41120
1644451200000,2022-02-10,BTCDOWNUSDT,0.011805,0.0127,0.010731,0.012394,1012679803.03,11862692.30126872,77661
1644364800000,2022-02-09,BTCDOWNUSDT,0.012041,0.012759,0.011491,0.011824,428380534.43,5197297.89249322,32546
1644278400000,2022-02-08,BTCDOWNUSDT,0.012186,0.01309,0.010969,0.012071,745360678.39,9106917.15632912,51894
1644192000000,2022-02-07,BTCDOWNUSDT,0.01338,0.01395,0.011718,0.012198,654608016.76,8287252.62448772,51514
1644105600000,2022-02-06,BTCDOWNUSDT,0.01416,0.0144,0.013115,0.013386,318965057.6,4439362.57595377,17911
1644019200000,2022-02-05,BTCDOWNUSDT,0.014057,0.014547,0.013731,0.014153,442586979.26,6233597.74544229,34068
1643932800000,2022-02-04,BTCDOWNUSDT,0.017938,0.01823,0.013882,0.014057,683953977.38,10966690.63962379,67434
1643846400000,2022-02-03,BTCDOWNUSDT,0.018388,0.019037,0.0179,0.017953,298572389.04,5529926.00918992,21715
1643760000000,2022-02-02,BTCDOWNUSDT,0.01661,0.01863,0.016491,0.018379,355944697.7,6240635.02819737,33532
1643673600000,2022-02-01,BTCDOWNUSDT,0.016871,0.017349,0.016168,0.016625,384498926.43,6440128.34600794,32705
1643587200000,2022-01-31,BTCDOWNUSDT,0.017492,0.018735,0.016615,0.016853,388210167.35,6851956.88415126,55474
1643500800000,2022-01-30,BTCDOWNUSDT,0.017143,0.018,0.017,0.017489,216022179.72,3774500.20041367,15562
1643414400000,2022-01-29,BTCDOWNUSDT,0.017687,0.018099,0.01664,0.017143,303969608.16,5307444.81122994,23611
1643328000000,2022-01-28,BTCDOWNUSDT,0.018298,0.019329,0.0174,0.017688,428284066.55,7861648.21352609,54050
1643241600000,2022-01-27,BTCDOWNUSDT,0.018638,0.020073,0.018144,0.018253,499798414.39,9575621.1381991,43441
1643155200000,2022-01-26,BTCDOWNUSDT,0.018551,0.019264,0.016411,0.018648,748906032.91,13354734.21225524,70842
1643068800000,2022-01-25,BTCDOWNUSDT,0.0189,0.020126,0.017959,0.018578,522478483.22,9941041.35284993,51536
1642982400000,2022-01-24,BTCDOWNUSDT,0.022407,0.026404,0.017859,0.0189,752095749.35,17092669.45667414,83018
1642896000000,2022-01-23,BTCDOWNUSDT,0.023739,0.0243,0.02207,0.022388,257848613.37,6000968.21441317,29211
1642809600000,2022-01-22,BTCDOWNUSDT,0.022219,0.025,0.021764,0.02374,483536916.73,11320889.9510086,41826
1642723200000,2022-01-21,BTCDOWNUSDT,0.018028,0.023299,0.017618,0.022218,637734112.14,12876727.24072476,69059
1642636800000,2022-01-20,BTCDOWNUSDT,0.017179,0.0181,0.01568,0.017998,310696129.73,5198045.56364231,46855
1642550400000,2022-01-19,BTCDOWNUSDT,0.01664,0.017651,0.016501,0.01718,223018592.26,3796142.12286498,19656
