https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume STMX,Volume BUSD,tradecount
1651881600000,2022-05-07,STMXBUSD,0.01434,0.01447,0.01298,0.01351,13035767.0,182821.32459,949
1651795200000,2022-05-06,STMXBUSD,0.01404,0.01475,0.01344,0.0143,18073456.0,254017.7621,1276
1651708800000,2022-05-05,STMXBUSD,0.01512,0.01548,0.01345,0.01402,11189728.0,160641.91285,869
1651622400000,2022-05-04,STMXBUSD,0.01355,0.01534,0.01351,0.01507,26294843.0,383867.77773,1940
1651536000000,2022-05-03,STMXBUSD,0.01397,0.0145,0.01328,0.01354,8149929.0,113713.11631,658
1651449600000,2022-05-02,STMXBUSD,0.01426,0.01468,0.01334,0.01396,8464431.0,118463.79421,801
1651363200000,2022-05-01,STMXBUSD,0.01378,0.01451,0.01326,0.0143,10499470.0,145642.89667,808
1651276800000,2022-04-30,STMXBUSD,0.01566,0.01584,0.01328,0.01375,7621476.0,111516.27712,655
1651190400000,2022-04-29,STMXBUSD,0.01694,0.01706,0.0155,0.01575,4595941.0,75097.28154,654
1651104000000,2022-04-28,STMXBUSD,0.01724,0.01739,0.01656,0.01698,5511878.0,93381.72025,637
1651017600000,2022-04-27,STMXBUSD,0.01663,0.01729,0.0164,0.01729,5363769.0,90783.82976,630
1650931200000,2022-04-26,STMXBUSD,0.01844,0.01869,0.01638,0.01672,10797538.0,186376.32301,998
1650844800000,2022-04-25,STMXBUSD,0.01833,0.01853,0.01656,0.01849,5048663.0,87589.28539,813
1650758400000,2022-04-24,STMXBUSD,0.01866,0.01957,0.01812,0.01835,9974097.0,188638.41275,1284
1650672000000,2022-04-23,STMXBUSD,0.0191,0.01934,0.01846,0.01864,5142587.0,97057.37021,663
1650585600000,2022-04-22,STMXBUSD,0.01945,0.01977,0.01872,0.01912,6710166.0,129534.81739,986
1650499200000,2022-04-21,STMXBUSD,0.02017,0.02088,0.01887,0.01944,34329638.0,689573.79498,3647
1650412800000,2022-04-20,STMXBUSD,0.01917,0.02017,0.01812,0.02017,17963185.0,343471.1089,2306
1650326400000,2022-04-19,STMXBUSD,0.01867,0.01933,0.01827,0.01927,9887149.0,186587.10654,1083
1650240000000,2022-04-18,STMXBUSD,0.01801,0.01868,0.01689,0.01865,8639885.0,151900.23666,1134
1650153600000,2022-04-17,STMXBUSD,0.01878,0.01886,0.01793,0.01801,4292745.0,79667.96514,581
1650067200000,2022-04-16,STMXBUSD,0.01894,0.01902,0.0182,0.01881,5982020.0,111544.57887,676
1649980800000,2022-04-15,STMXBUSD,0.01832,0.01909,0.01819,0.01893,14506899.0,270895.9974,1573
1649894400000,2022-04-14,STMXBUSD,0.0192,0.01935,0.01788,0.0184,10720045.0,199211.1096,1185
1649808000000,2022-04-13,STMXBUSD,0.01846,0.01928,0.01805,0.01919,16607309.0,308923.33949,1886
1649721600000,2022-04-12,STMXBUSD,0.01734,0.01861,0.0169,0.01849,11630822.0,208398.79924,1592
1649635200000,2022-04-11,STMXBUSD,0.01972,0.01978,0.017,0.01733,15019904.0,275867.23551,1903
1649548800000,2022-04-10,STMXBUSD,0.02052,0.02056,0.01946,0.01978,13486958.0,270099.68007,1765
1649462400000,2022-04-09,STMXBUSD,0.01951,0.02063,0.01943,0.02052,14037468.0,281128.11185,1916
1649376000000,2022-04-08,STMXBUSD,0.02037,0.02099,0.0192,0.01945,16837460.0,343343.24178,1854
1649289600000,2022-04-07,STMXBUSD,0.0191,0.02071,0.01888,0.02046,28866774.0,575626.62025,3017
1649203200000,2022-04-06,STMXBUSD,0.02224,0.02224,0.019,0.01912,37638378.0,759318.31888,3776
1649116800000,2022-04-05,STMXBUSD,0.02221,0.02438,0.02171,0.02228,67378130.0,1566509.3611,6657
1649030400000,2022-04-04,STMXBUSD,0.02482,0.02484,0.02118,0.0222,32744030.0,740235.44723,3348
1648944000000,2022-04-03,STMXBUSD,0.02351,0.02815,0.02351,0.02486,71667003.0,1810848.84651,7919
1648857600000,2022-04-02,STMXBUSD,0.02289,0.02595,0.02239,0.02341,48055996.0,1172143.37391,5820
1648771200000,2022-04-01,STMXBUSD,0.02171,0.02344,0.02084,0.02288,28725935.0,646310.11842,3155
1648684800000,2022-03-31,STMXBUSD,0.02129,0.0253,0.021,0.02157,221086564.0,5168137.98851,14682
1648598400000,2022-03-30,STMXBUSD,0.02,0.02175,0.01917,0.02129,63975509.0,1332906.21989,3294
1648512000000,2022-03-29,STMXBUSD,0.01995,0.02099,0.0194,0.02005,20101177.0,409112.24703,2000
1648425600000,2022-03-28,STMXBUSD,0.02119,0.02201,0.0193,0.01992,138675251.0,2980513.79314,9254
1648339200000,2022-03-27,STMXBUSD,0.01844,0.02741,0.01843,0.02119,658651738.0,15356103.42718,49255
1648252800000,2022-03-26,STMXBUSD,0.01652,0.01863,0.01626,0.01842,15138618.0,269088.67272,1206
1648166400000,2022-03-25,STMXBUSD,0.01645,0.01755,0.01618,0.01658,7219620.0,121467.17815,617
1648080000000,2022-03-24,STMXBUSD,0.01627,0.01654,0.01567,0.01643,4259309.0,68447.90522,500
1647993600000,2022-03-23,STMXBUSD,0.01504,0.01679,0.01483,0.0163,9186096.0,145376.30617,693
1647907200000,2022-03-22,STMXBUSD,0.01495,0.01571,0.01471,0.01503,13642731.0,207820.29695,848
1647820800000,2022-03-21,STMXBUSD,0.01464,0.01524,0.01403,0.01492,8768435.0,128968.01072,667
1647734400000,2022-03-20,STMXBUSD,0.01503,0.01514,0.01461,0.01462,2744996.0,40842.68528,404
1647648000000,2022-03-19,STMXBUSD,0.01447,0.01583,0.01447,0.0151,10858621.0,165806.5066,921
1647561600000,2022-03-18,STMXBUSD,0.01383,0.01454,0.01349,0.01454,5491517.0,76009.46079,532
1647475200000,2022-03-17,STMXBUSD,0.01409,0.01431,0.01367,0.01387,4257344.0,59520.38359,463
1647388800000,2022-03-16,STMXBUSD,0.0136,0.01416,0.01334,0.01409,8223968.0,113532.40444,756
1647302400000,2022-03-15,STMXBUSD,0.01374,0.01379,0.01296,0.01366,10195357.0,135939.10685,893
1647216000000,2022-03-14,STMXBUSD,0.01315,0.01397,0.01296,0.01373,16386214.0,217785.82155,1146
1647129600000,2022-03-13,STMXBUSD,0.01365,0.01391,0.013,0.01309,3318250.0,44872.01697,280
1647043200000,2022-03-12,STMXBUSD,0.0138,0.01446,0.01351,0.01381,4584261.0,63926.32713,310
1646956800000,2022-03-11,STMXBUSD,0.01435,0.01435,0.01346,0.01384,8089340.0,112144.49936,465
1646870400000,2022-03-10,STMXBUSD,0.01534,0.01552,0.01387,0.01433,11232290.0,162597.21669,635
1646784000000,2022-03-09,STMXBUSD,0.01389,0.01546,0.01381,0.01535,12924013.0,191124.68378,762
1646697600000,2022-03-08,STMXBUSD,0.01423,0.0147,0.01371,0.01397,9830194.0,138812.47903,577
1646611200000,2022-03-07,STMXBUSD,0.01364,0.01431,0.01311,0.01424,19290980.0,266951.80309,870
1646524800000,2022-03-06,STMXBUSD,0.01421,0.01437,0.01343,0.01364,13414686.0,184788.98936,581
1646438400000,2022-03-05,STMXBUSD,0.01363,0.01439,0.01337,0.01415,3560597.0,49668.12625,349
1646352000000,2022-03-04,STMXBUSD,0.01491,0.01491,0.01348,0.01381,9035380.0,127791.33385,711
1646265600000,2022-03-03,STMXBUSD,0.01478,0.01549,0.01413,0.01492,10880755.0,162329.76372,850
1646179200000,2022-03-02,STMXBUSD,0.01532,0.01565,0.01445,0.01478,5585161.0,83466.42856,501
1646092800000,2022-03-01,STMXBUSD,0.01525,0.01572,0.01492,0.01531,7071932.0,108053.1104,428
1646006400000,2022-02-28,STMXBUSD,0.01324,0.01523,0.01315,0.01522,9682117.0,135106.45437,538
1645920000000,2022-02-27,STMXBUSD,0.01427,0.01455,0.01311,0.01335,12158554.0,169591.9966,611
1645833600000,2022-02-26,STMXBUSD,0.01385,0.01445,0.01355,0.01421,5101600.0,71389.10038,366
1645747200000,2022-02-25,STMXBUSD,0.01322,0.01409,0.01266,0.01388,6692044.0,89202.76153,511
1645660800000,2022-02-24,STMXBUSD,0.0127,0.01346,0.01122,0.01317,14925496.0,183855.27842,890
1645574400000,2022-02-23,STMXBUSD,0.01276,0.01427,0.0125,0.01283,13794329.0,180694.22008,821
1645488000000,2022-02-22,STMXBUSD,0.01185,0.01273,0.01156,0.01273,8978338.0,108698.80014,404
1645401600000,2022-02-21,STMXBUSD,0.01301,0.01362,0.01179,0.01179,8210656.0,105360.41982,525
1645315200000,2022-02-20,STMXBUSD,0.01377,0.01377,0.01279,0.01307,6032631.0,79923.90529,382
1645228800000,2022-02-19,STMXBUSD,0.01411,0.01427,0.01332,0.01378,4914482.0,67291.91878,280
1645142400000,2022-02-18,STMXBUSD,0.01424,0.01458,0.01376,0.014,8218439.0,116968.07001,394
1645056000000,2022-02-17,STMXBUSD,0.01591,0.01597,0.01418,0.01425,13693522.0,203045.24959,592
1644969600000,2022-02-16,STMXBUSD,0.01634,0.01635,0.01549,0.01583,7417825.0,118331.56982,402
1644883200000,2022-02-15,STMXBUSD,0.01526,0.01644,0.01515,0.01637,9544331.0,152332.4197,558
1644796800000,2022-02-14,STMXBUSD,0.01493,0.01533,0.0143,0.0151,5825964.0,86875.24258,430
1644710400000,2022-02-13,STMXBUSD,0.01529,0.01544,0.01452,0.01508,4233939.0,63776.58511,257
1644624000000,2022-02-12,STMXBUSD,0.01535,0.0158,0.01489,0.01526,3703483.0,56598.34723,402
1644537600000,2022-02-11,STMXBUSD,0.01656,0.01697,0.01526,0.01543,8314428.0,134555.90649,543
1644451200000,2022-02-10,STMXBUSD,0.01805,0.01805,0.01652,0.01658,8028556.0,138787.35362,647
1644364800000,2022-02-09,STMXBUSD,0.0169,0.01824,0.01634,0.01803,7146397.0,122485.50938,586
1644278400000,2022-02-08,STMXBUSD,0.01771,0.01852,0.01628,0.01692,9086847.0,155236.48537,663
1644192000000,2022-02-07,STMXBUSD,0.01733,0.01825,0.01689,0.01771,9089362.0,159259.69425,727
1644105600000,2022-02-06,STMXBUSD,0.01713,0.01734,0.01631,0.01733,7150928.0,120307.53242,463
1644019200000,2022-02-05,STMXBUSD,0.01617,0.01822,0.01616,0.01707,15930467.0,273399.0351,896
1643932800000,2022-02-04,STMXBUSD,0.01505,0.01626,0.01504,0.01613,7533991.0,117483.7433,426
1643846400000,2022-02-03,STMXBUSD,0.01463,0.01524,0.01429,0.01524,12101048.0,177605.32961,687
1643760000000,2022-02-02,STMXBUSD,0.01515,0.01536,0.0145,0.01472,10916875.0,162382.42144,550
1643673600000,2022-02-01,STMXBUSD,0.01533,0.01601,0.01508,0.01521,10012091.0,154208.57865,456
1643587200000,2022-01-31,STMXBUSD,0.01511,0.01551,0.01404,0.01534,14199653.0,207616.24,720
1643500800000,2022-01-30,STMXBUSD,0.01524,0.0155,0.01467,0.01511,10790224.0,163054.6362,687
1643414400000,2022-01-29,STMXBUSD,0.01417,0.01571,0.01417,0.01519,7942767.0,118986.02889,490
1643328000000,2022-01-28,STMXBUSD,0.01359,0.01443,0.01352,0.01419,9388959.0,130766.51359,747
1643241600000,2022-01-27,STMXBUSD,0.01345,0.01426,0.01299,0.01355,10331630.0,140165.36628,774
1643155200000,2022-01-26,STMXBUSD,0.01323,0.01445,0.01302,0.01345,16540750.0,227311.30184,1098
1643068800000,2022-01-25,STMXBUSD,0.01304,0.01348,0.01259,0.01324,8327768.0,108029.98711,619
1642982400000,2022-01-24,STMXBUSD,0.01333,0.0134,0.01139,0.01308,15782800.0,194801.00124,1037
1642896000000,2022-01-23,STMXBUSD,0.01254,0.01358,0.01224,0.0133,7886818.0,101673.10415,585
1642809600000,2022-01-22,STMXBUSD,0.01391,0.01412,0.01115,0.01246,16583577.0,209262.41267,1988
1642723200000,2022-01-21,STMXBUSD,0.01617,0.01635,0.01337,0.01388,23595578.0,352330.15204,3890
1642636800000,2022-01-20,STMXBUSD,0.01691,0.01789,0.01605,0.01616,8834835.0,151249.20953,1849
1642550400000,2022-01-19,STMXBUSD,0.01794,0.01794,0.01657,0.01692,8248176.0,140825.86942,2423
1642464000000,2022-01-18,STMXBUSD,0.01831,0.01845,0.01736,0.01791,4519633.0,80402.92533,1281
1642377600000,2022-01-17,STMXBUSD,0.01914,0.01921,0.01787,0.01825,3520469.0,64950.67133,976
1642291200000,2022-01-16,STMXBUSD,0.01893,0.01912,0.01851,0.01907,4498381.0,84634.84839,1138
1642204800000,2022-01-15,STMXBUSD,0.01868,0.01912,0.01844,0.01895,4765808.0,89339.70002,1165
1642118400000,2022-01-14,STMXBUSD,0.01858,0.01888,0.018,0.01866,6505881.0,120475.2797,2095
1642032000000,2022-01-13,STMXBUSD,0.01952,0.02018,0.01849,0.01855,15372337.0,294391.96781,3368
1641945600000,2022-01-12,STMXBUSD,0.01856,0.01949,0.01848,0.01948,13011114.0,248938.3136,3829
1641859200000,2022-01-11,STMXBUSD,0.01775,0.01874,0.01747,0.01855,10623408.0,191196.90717,3438
1641772800000,2022-01-10,STMXBUSD,0.01855,0.01892,0.01673,0.01775,16204017.0,288765.97475,4753
1641686400000,2022-01-09,STMXBUSD,0.01826,0.01908,0.01806,0.01852,10807160.0,199781.55625,3376
1641600000000,2022-01-08,STMXBUSD,0.01922,0.02004,0.01749,0.01824,17366182.0,326706.97107,5049
1641513600000,2022-01-07,STMXBUSD,0.02037,0.02044,0.01848,0.0192,13153619.0,251670.29083,4595
1641427200000,2022-01-06,STMXBUSD,0.02028,0.02053,0.01936,0.02035,7156931.0,143007.70499,3210
1641340800000,2022-01-05,STMXBUSD,0.02212,0.02298,0.0194,0.02036,15283129.0,329168.7587,3894
1641254400000,2022-01-04,STMXBUSD,0.02293,0.02354,0.02191,0.02212,11499550.0,258897.13923,3357
1641168000000,2022-01-03,STMXBUSD,0.02327,0.02379,0.0224,0.0229,20289686.0,470577.39947,4767
1641081600000,2022-01-02,STMXBUSD,0.02178,0.02388,0.02156,0.02324,21891778.0,496582.6768,4519
1640995200000,2022-01-01,STMXBUSD,0.02115,0.02182,0.02097,0.02181,7216109.0,154326.31595,1794
1640908800000,2021-12-31,STMXBUSD,0.02152,0.02198,0.02058,0.02105,8462868.0,180052.68485,2976
1640822400000,2021-12-30,STMXBUSD,0.02133,0.02216,0.02094,0.02154,5469339.0,118381.6696,2150
1640736000000,2021-12-29,STMXBUSD,0.02196,0.02244,0.02101,0.0211,7605896.0,165692.72658,2735
1640649600000,2021-12-28,STMXBUSD,0.0243,0.0243,0.0218,0.0219,11083229.0,252979.31199,3592
1640563200000,2021-12-27,STMXBUSD,0.02466,0.02525,0.02426,0.02427,12357867.0,306944.41782,2839
1640476800000,2021-12-26,STMXBUSD,0.02447,0.0247,0.02357,0.02453,7725241.0,187267.15592,2266
1640390400000,2021-12-25,STMXBUSD,0.02374,0.02491,0.02364,0.02444,9598424.0,234030.69556,2891
1640304000000,2021-12-24,STMXBUSD,0.02412,0.0255,0.02365,0.02378,28459725.0,703839.36584,5483
1640217600000,2021-12-23,STMXBUSD,0.02267,0.0245,0.02208,0.0241,19127985.0,451274.29207,3904
1640131200000,2021-12-22,STMXBUSD,0.02231,0.02303,0.022,0.0226,9676154.0,217823.96876,2270
1640044800000,2021-12-21,STMXBUSD,0.02132,0.02246,0.02096,0.02235,10352882.0,226608.22745,2389
1639958400000,2021-12-20,STMXBUSD,0.02176,0.02216,0.02051,0.02122,5559980.0,117757.88135,1272
1639872000000,2021-12-19,STMXBUSD,0.02229,0.02262,0.02181,0.02181,5095074.0,113064.98124,936
1639785600000,2021-12-18,STMXBUSD,0.02192,0.02263,0.02142,0.02231,4537239.0,100138.06988,1273
1639699200000,2021-12-17,STMXBUSD,0.0216,0.02291,0.02095,0.02192,16320929.0,359233.51987,2804
1639612800000,2021-12-16,STMXBUSD,0.02211,0.02264,0.02153,0.02153,6492886.0,144436.86875,1373
1639526400000,2021-12-15,STMXBUSD,0.02123,0.02324,0.02011,0.02211,29123182.0,622923.29108,4070
1639440000000,2021-12-14,STMXBUSD,0.02102,0.024,0.02027,0.02123,13314829.0,284384.83234,2322
1639353600000,2021-12-13,STMXBUSD,0.02428,0.02428,0.02059,0.02107,7566430.0,168021.49203,1766
1639267200000,2021-12-12,STMXBUSD,0.0247,0.0247,0.02343,0.02417,7985143.0,192575.98474,1540
1639180800000,2021-12-11,STMXBUSD,0.02422,0.02503,0.02342,0.02466,9957814.0,241751.48616,2368
1639094400000,2021-12-10,STMXBUSD,0.02722,0.02729,0.02406,0.02424,17297149.0,440464.559,3679
1639008000000,2021-12-09,STMXBUSD,0.02604,0.02911,0.02554,0.02722,62783082.0,1710486.94877,10877
1638921600000,2021-12-08,STMXBUSD,0.0249,0.02947,0.02338,0.02607,58396836.0,1596757.57078,8693
1638835200000,2021-12-07,STMXBUSD,0.02415,0.02641,0.02398,0.02491,36458558.0,917771.74234,5927
1638748800000,2021-12-06,STMXBUSD,0.02291,0.02428,0.02021,0.02388,18553813.0,412042.78348,2547
1638662400000,2021-12-05,STMXBUSD,0.02555,0.02579,0.02194,0.02288,11659170.0,278985.36968,2756
1638576000000,2021-12-04,STMXBUSD,0.03044,0.03045,0.01883,0.02554,37857966.0,930920.27489,5544
1638489600000,2021-12-03,STMXBUSD,0.03567,0.03635,0.02939,0.03047,77184028.0,2555644.0701,12576
1638403200000,2021-12-02,STMXBUSD,0.03026,0.03672,0.02907,0.03573,65352717.0,2167345.52398,8855
1638316800000,2021-12-01,STMXBUSD,0.03012,0.03126,0.02976,0.03022,7321821.0,224567.81069,1598
1638230400000,2021-11-30,STMXBUSD,0.03126,0.03184,0.02965,0.03016,10259877.0,313130.75803,2214
1638144000000,2021-11-29,STMXBUSD,0.0305,0.03158,0.03018,0.03121,11854650.0,365403.41463,1933
1638057600000,2021-11-28,STMXBUSD,0.03151,0.03151,0.02801,0.03044,11300064.0,334022.51437,2351
1637971200000,2021-11-27,STMXBUSD,0.03054,0.03243,0.03026,0.03135,10397735.0,325785.49678,2666
1637884800000,2021-11-26,STMXBUSD,0.03508,0.03581,0.0296,0.03054,41360165.0,1347508.22841,7642
1637798400000,2021-11-25,STMXBUSD,0.03201,0.0365,0.03176,0.03508,36124529.0,1228993.13904,9038
1637712000000,2021-11-24,STMXBUSD,0.03054,0.0324,0.02983,0.03194,15324535.0,483070.34946,3536
1637625600000,2021-11-23,STMXBUSD,0.03,0.0307,0.02883,0.03043,5830763.0,174423.7036,1546
1637539200000,2021-11-22,STMXBUSD,0.03143,0.03164,0.02945,0.03008,7762368.0,235493.33103,1774
1637452800000,2021-11-21,STMXBUSD,0.03278,0.03396,0.03124,0.03141,15793405.0,510283.56439,3531
1637366400000,2021-11-20,STMXBUSD,0.02982,0.03357,0.02982,0.03285,21594257.0,682226.36551,4044
1637280000000,2021-11-19,STMXBUSD,0.02868,0.03,0.02772,0.02975,9065083.0,264265.91523,1778
1637193600000,2021-11-18,STMXBUSD,0.03216,0.03435,0.02817,0.02862,24239455.0,759015.10426,4873
1637107200000,2021-11-17,STMXBUSD,0.0295,0.03402,0.02899,0.03207,35320030.0,1128372.90814,6539
1637020800000,2021-11-16,STMXBUSD,0.03172,0.03172,0.02723,0.02955,20102182.0,596829.28039,3067
1636934400000,2021-11-15,STMXBUSD,0.03034,0.0319,0.03015,0.03171,16490014.0,508376.34048,2443
1636848000000,2021-11-14,STMXBUSD,0.03065,0.0307,0.02948,0.03032,6833661.0,205089.59528,1052
1636761600000,2021-11-13,STMXBUSD,0.03021,0.03081,0.02959,0.03065,5330005.0,161044.5563,1268
1636675200000,2021-11-12,STMXBUSD,0.02992,0.03076,0.02887,0.03013,7391204.0,221917.21655,1262
1636588800000,2021-11-11,STMXBUSD,0.02965,0.03051,0.02931,0.0301,10162059.0,304726.03537,1736
1636502400000,2021-11-10,STMXBUSD,0.03217,0.03264,0.02754,0.02963,22816149.0,701983.02037,3700
1636416000000,2021-11-09,STMXBUSD,0.032,0.03297,0.03164,0.0322,15892584.0,514875.16609,3736
1636329600000,2021-11-08,STMXBUSD,0.03252,0.03252,0.0315,0.03215,9255205.0,294202.91543,1912
1636243200000,2021-11-07,STMXBUSD,0.03276,0.03338,0.03231,0.03254,4250943.0,139299.76772,1551
1636156800000,2021-11-06,STMXBUSD,0.03274,0.03476,0.03162,0.03302,12091286.0,399195.85472,2769
1636070400000,2021-11-05,STMXBUSD,0.03312,0.03323,0.03147,0.03297,11232820.0,361494.64707,2231
1635984000000,2021-11-04,STMXBUSD,0.03238,0.03314,0.03091,0.03287,11508397.0,369929.8274,3409
1635897600000,2021-11-03,STMXBUSD,0.0338,0.03486,0.03091,0.0324,14954235.0,491568.85841,3893
1635811200000,2021-11-02,STMXBUSD,0.03171,0.03396,0.03112,0.03372,19008812.0,625993.57792,4588
1635724800000,2021-11-01,STMXBUSD,0.0323,0.03236,0.03036,0.03166,20770282.0,653147.84068,4560
1635638400000,2021-10-31,STMXBUSD,0.03039,0.03423,0.0294,0.03231,44287255.0,1404300.50777,7004
1635552000000,2021-10-30,STMXBUSD,0.02968,0.03123,0.02871,0.03054,10739682.0,321471.82148,3135
1635465600000,2021-10-29,STMXBUSD,0.02822,0.02995,0.02814,0.02956,10417778.0,303982.21191,2014
1635379200000,2021-10-28,STMXBUSD,0.02685,0.02834,0.02622,0.02832,12637494.0,348293.76335,2184
1635292800000,2021-10-27,STMXBUSD,0.03087,0.03104,0.02533,0.02676,23535097.0,647023.85047,4095
1635206400000,2021-10-26,STMXBUSD,0.03182,0.03198,0.03056,0.03098,7001397.0,220157.02194,1989
1635120000000,2021-10-25,STMXBUSD,0.03129,0.03336,0.03109,0.03187,15882705.0,507234.33328,3298
1635033600000,2021-10-24,STMXBUSD,0.03197,0.0336,0.03006,0.03128,33428139.0,1071363.31544,7687
1634947200000,2021-10-23,STMXBUSD,0.03221,0.03224,0.0311,0.03195,10023292.0,317388.06892,2103
1634860800000,2021-10-22,STMXBUSD,0.03197,0.03295,0.03122,0.03225,17503189.0,562976.48908,4113
1634774400000,2021-10-21,STMXBUSD,0.03216,0.0348,0.03096,0.03195,40850675.0,1350443.68435,7151
1634688000000,2021-10-20,STMXBUSD,0.03082,0.0325,0.02996,0.03212,28950977.0,906999.82493,5323
1634601600000,2021-10-19,STMXBUSD,0.03073,0.03097,0.02956,0.03082,7507584.0,227059.59955,1507
1634515200000,2021-10-18,STMXBUSD,0.03018,0.0315,0.0291,0.03079,8333556.0,250037.27573,1975
1634428800000,2021-10-17,STMXBUSD,0.03135,0.03143,0.02872,0.03015,11753390.0,357833.94014,2866
1634342400000,2021-10-16,STMXBUSD,0.03125,0.03257,0.03097,0.0314,12906397.0,408827.83162,3218
1634256000000,2021-10-15,STMXBUSD,0.03337,0.03341,0.03041,0.03119,16182542.0,510765.21759,3470
1634169600000,2021-10-14,STMXBUSD,0.0331,0.03348,0.03236,0.03339,6439302.0,212146.32332,2001
1634083200000,2021-10-13,STMXBUSD,0.0318,0.03318,0.03079,0.03314,9181290.0,292712.39831,2406
1633996800000,2021-10-12,STMXBUSD,0.03347,0.03458,0.02979,0.03178,16827223.0,531695.65051,4048
1633910400000,2021-10-11,STMXBUSD,0.03434,0.03435,0.03192,0.03346,14905148.0,495574.25075,3265
1633824000000,2021-10-10,STMXBUSD,0.03597,0.03623,0.03326,0.03425,18706287.0,651772.45203,5048
1633737600000,2021-10-09,STMXBUSD,0.0376,0.04218,0.0352,0.03577,66579819.0,2592973.28769,13476
1633651200000,2021-10-08,STMXBUSD,0.03482,0.04272,0.03418,0.03756,192051939.0,7335578.43779,33624
1633564800000,2021-10-07,STMXBUSD,0.03279,0.03535,0.03168,0.03476,21760485.0,731903.15085,4474
1633478400000,2021-10-06,STMXBUSD,0.03232,0.03494,0.03152,0.03281,82527009.0,2749408.81103,13718
1633392000000,2021-10-05,STMXBUSD,0.02973,0.03455,0.02925,0.03231,61620011.0,2006069.72461,9897
1633305600000,2021-10-04,STMXBUSD,0.03065,0.03066,0.02832,0.02954,8275309.0,243288.39649,2024
1633219200000,2021-10-03,STMXBUSD,0.03065,0.03103,0.02915,0.03068,8687226.0,263277.53869,2429
1633132800000,2021-10-02,STMXBUSD,0.02906,0.0315,0.02902,0.03065,38730723.0,1183882.54155,6519
1633046400000,2021-10-01,STMXBUSD,0.026,0.02936,0.02552,0.02913,10463184.0,287410.82126,2582
1632960000000,2021-09-30,STMXBUSD,0.02386,0.02773,0.02382,0.026,18399355.0,473075.27552,3345
1632873600000,2021-09-29,STMXBUSD,0.02332,0.02492,0.02307,0.02383,8843544.0,213168.95236,1673
1632787200000,2021-09-28,STMXBUSD,0.02489,0.02529,0.02325,0.02336,6583245.0,160108.74433,1609
1632700800000,2021-09-27,STMXBUSD,0.02547,0.02646,0.02482,0.02502,6704521.0,172365.30914,1568
1632614400000,2021-09-26,STMXBUSD,0.02631,0.02631,0.024,0.0255,7643568.0,194220.31803,1789
1632528000000,2021-09-25,STMXBUSD,0.02665,0.02808,0.02521,0.02637,11226462.0,296752.55975,2296
1632441600000,2021-09-24,STMXBUSD,0.02933,0.02935,0.02451,0.02659,16834203.0,449706.97016,2603
1632355200000,2021-09-23,STMXBUSD,0.02803,0.02936,0.02697,0.02927,10343092.0,292870.40254,2613
1632268800000,2021-09-22,STMXBUSD,0.02474,0.02819,0.02406,0.02813,13420948.0,350779.35612,2192
1632182400000,2021-09-21,STMXBUSD,0.02796,0.02861,0.02425,0.0248,12588450.0,336874.85269,2522
1632096000000,2021-09-20,STMXBUSD,0.03339,0.03345,0.02694,0.02786,11181705.0,329601.94175,3429
1632009600000,2021-09-19,STMXBUSD,0.03507,0.03515,0.03278,0.03333,7270099.0,246163.61808,2846
1631923200000,2021-09-18,STMXBUSD,0.03364,0.03544,0.03299,0.03509,14214556.0,491210.6439,4201
1631836800000,2021-09-17,STMXBUSD,0.03403,0.03721,0.03315,0.03359,33237476.0,1159886.71934,6920
1631750400000,2021-09-16,STMXBUSD,0.03515,0.03525,0.03319,0.034,19615845.0,672286.73883,4922
1631664000000,2021-09-15,STMXBUSD,0.03384,0.03539,0.03315,0.03523,9460494.0,321894.27212,3373
1631577600000,2021-09-14,STMXBUSD,0.03298,0.03391,0.03228,0.03391,16156234.0,533607.92028,4317
1631491200000,2021-09-13,STMXBUSD,0.03565,0.03572,0.031,0.03287,16050952.0,524477.33174,4417
1631404800000,2021-09-12,STMXBUSD,0.03476,0.03621,0.03339,0.03561,21444999.0,751983.7877,5229
1631318400000,2021-09-11,STMXBUSD,0.03505,0.03541,0.03357,0.03487,12731647.0,439995.7964,4034
1631232000000,2021-09-10,STMXBUSD,0.03868,0.03989,0.03321,0.03509,32279593.0,1164590.4929,8416
1631145600000,2021-09-09,STMXBUSD,0.0348,0.03941,0.03394,0.03872,64543412.0,2359491.81064,13314
1631059200000,2021-09-08,STMXBUSD,0.03437,0.03765,0.02905,0.03473,46981637.0,1550363.95006,9351
1630972800000,2021-09-07,STMXBUSD,0.04336,0.04349,0.02923,0.03457,51486118.0,1916408.46394,11870
1630886400000,2021-09-06,STMXBUSD,0.04337,0.04509,0.04067,0.04325,46584042.0,2016300.24423,14051
1630800000000,2021-09-05,STMXBUSD,0.05581,0.0575,0.04239,0.04339,256299759.0,12126916.39212,55250
1630713600000,2021-09-04,STMXBUSD,0.03599,0.0578,0.0356,0.05575,830368775.0,38395904.5137,164697
1630627200000,2021-09-03,STMXBUSD,0.03482,0.03599,0.03427,0.03599,10619156.0,373896.96941,3479
1630540800000,2021-09-02,STMXBUSD,0.03531,0.03576,0.03426,0.03483,12922225.0,452565.19544,4374
1630454400000,2021-09-01,STMXBUSD,0.03304,0.03805,0.0327,0.03532,93910953.0,3301823.39575,21729
1630368000000,2021-08-31,STMXBUSD,0.03166,0.036,0.03086,0.03293,31609800.0,1044107.26968,8123
