https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume POLY,Volume BTC,tradecount
1627344000000,2021-07-27,POLYBTC,6.4e-06,6.89e-06,5.81e-06,6.15e-06,51482749.0,323.94474051,43089
1627257600000,2021-07-26,POLYBTC,6.26e-06,7.1e-06,5.75e-06,6.4e-06,41724575.0,269.97894855,29512
1627171200000,2021-07-25,POLYBTC,5.63e-06,6.36e-06,5.5e-06,6.26e-06,12290630.0,73.47079271,9499
1627084800000,2021-07-24,POLYBTC,5.73e-06,5.73e-06,5.5e-06,5.64e-06,4712837.0,26.40854712,2901
1626998400000,2021-07-23,POLYBTC,5.82e-06,5.95e-06,5.62e-06,5.71e-06,1841875.0,10.57503556,2503
1626912000000,2021-07-22,POLYBTC,5.81e-06,6.03e-06,5.65e-06,5.8e-06,4017514.0,23.17479304,4452
1626825600000,2021-07-21,POLYBTC,5.93e-06,6.26e-06,5.51e-06,5.8e-06,24777783.0,143.85864625,20357
1626739200000,2021-07-20,POLYBTC,5.28e-06,7.29e-06,4.86e-06,5.92e-06,40563985.0,251.9931603,26933
1626652800000,2021-07-19,POLYBTC,5.48e-06,5.66e-06,5.14e-06,5.29e-06,2964313.0,15.93009288,4557
1626566400000,2021-07-18,POLYBTC,5.34e-06,6.11e-06,5.3e-06,5.48e-06,7424988.0,41.20092671,8571
1626480000000,2021-07-17,POLYBTC,5.34e-06,5.84e-06,4.99e-06,5.34e-06,4278741.0,22.3720746,5324
1626393600000,2021-07-16,POLYBTC,5.61e-06,5.63e-06,5.18e-06,5.33e-06,2765065.0,14.825424,4196
1626307200000,2021-07-15,POLYBTC,5.75e-06,5.75e-06,5.54e-06,5.62e-06,2399349.0,13.53219408,3777
1626220800000,2021-07-14,POLYBTC,5.96e-06,6e-06,5.42e-06,5.75e-06,4414120.0,24.91739686,7485
1626134400000,2021-07-13,POLYBTC,6e-06,6.08e-06,5.74e-06,5.98e-06,2201064.0,12.95634281,3751
1626048000000,2021-07-12,POLYBTC,5.63e-06,6e-06,5.54e-06,6e-06,1777514.0,10.2890207,3539
1625961600000,2021-07-11,POLYBTC,5.55e-06,6.05e-06,5.4e-06,5.63e-06,3881072.0,21.95685099,5698
1625875200000,2021-07-10,POLYBTC,5.46e-06,5.58e-06,5.3e-06,5.56e-06,1772551.0,9.60222261,2293
1625788800000,2021-07-09,POLYBTC,5.5e-06,5.51e-06,5.11e-06,5.46e-06,4234904.0,22.41564392,5821
1625702400000,2021-07-08,POLYBTC,6.2e-06,6.21e-06,5.36e-06,5.5e-06,5090871.0,28.87158543,10235
1625616000000,2021-07-07,POLYBTC,5.92e-06,6.27e-06,5.87e-06,6.2e-06,3142284.0,19.03955628,10554
1625529600000,2021-07-06,POLYBTC,5.95e-06,6.8e-06,5.77e-06,5.92e-06,8547708.0,52.53241564,13935
1625443200000,2021-07-05,POLYBTC,5.7e-06,5.96e-06,5.51e-06,5.93e-06,4293228.0,24.46196661,9863
1625356800000,2021-07-04,POLYBTC,5.63e-06,5.75e-06,5.4e-06,5.7e-06,4380664.0,24.31905732,13860
1625270400000,2021-07-03,POLYBTC,5.48e-06,5.65e-06,5.32e-06,5.63e-06,3622814.0,19.84983273,7727
1625184000000,2021-07-02,POLYBTC,6.11e-06,6.15e-06,5.15e-06,5.47e-06,5907132.0,32.02120043,8748
1625097600000,2021-07-01,POLYBTC,5.17e-06,6.2e-06,5.07e-06,6.11e-06,15027628.0,84.68124629,22051
1625011200000,2021-06-30,POLYBTC,4.62e-06,5.2e-06,4.49e-06,5.2e-06,8111728.0,39.49781122,9268
1624924800000,2021-06-29,POLYBTC,4.48e-06,5.11e-06,4.34e-06,4.6e-06,9740451.0,45.66721612,9240
1624838400000,2021-06-28,POLYBTC,4.18e-06,4.52e-06,4.06e-06,4.49e-06,4406970.0,18.84776527,4321
1624752000000,2021-06-27,POLYBTC,4.34e-06,4.83e-06,4.16e-06,4.18e-06,5401801.0,23.85532337,4824
1624665600000,2021-06-26,POLYBTC,4.53e-06,4.54e-06,4.21e-06,4.35e-06,3940151.0,17.03203971,3962
1624579200000,2021-06-25,POLYBTC,3.98e-06,4.87e-06,3.95e-06,4.54e-06,13115743.0,58.76983156,10558
1624492800000,2021-06-24,POLYBTC,3.76e-06,4.18e-06,3.76e-06,3.99e-06,4920446.0,19.66636166,4213
1624406400000,2021-06-23,POLYBTC,3.6e-06,3.86e-06,3.49e-06,3.75e-06,8739481.0,32.4531099,5196
1624320000000,2021-06-22,POLYBTC,4.24e-06,4.24e-06,3.39e-06,3.61e-06,19586392.0,72.68014629,12886
1624233600000,2021-06-21,POLYBTC,5.42e-06,5.63e-06,4.2e-06,4.24e-06,12708986.0,61.55727245,10875
1624147200000,2021-06-20,POLYBTC,5.27e-06,6.3e-06,5.24e-06,5.4e-06,11727054.0,66.77622082,14337
1624060800000,2021-06-19,POLYBTC,5.57e-06,5.57e-06,5.23e-06,5.26e-06,4672709.0,25.03498767,3154
1623974400000,2021-06-18,POLYBTC,5.24e-06,5.72e-06,5.24e-06,5.57e-06,6824078.0,37.27813211,9263
1623888000000,2021-06-17,POLYBTC,5.29e-06,5.4e-06,5.17e-06,5.24e-06,4358456.0,23.03588934,3912
1623801600000,2021-06-16,POLYBTC,5.33e-06,5.39e-06,5.13e-06,5.3e-06,2104721.0,11.04245059,2550
1623715200000,2021-06-15,POLYBTC,5.41e-06,5.44e-06,5.14e-06,5.33e-06,4360113.0,23.18472057,3844
1623628800000,2021-06-14,POLYBTC,5.68e-06,5.71e-06,5.23e-06,5.41e-06,6669879.0,35.94285871,4446
1623542400000,2021-06-13,POLYBTC,5.67e-06,7e-06,5.41e-06,5.67e-06,15708413.0,95.16314148,20102
1623456000000,2021-06-12,POLYBTC,5.82e-06,6.49e-06,5.52e-06,5.67e-06,8573183.0,50.08326423,11740
1623369600000,2021-06-11,POLYBTC,6.78e-06,6.79e-06,5.78e-06,5.85e-06,7049218.0,43.25734962,8652
1623283200000,2021-06-10,POLYBTC,6.07e-06,7.45e-06,6.06e-06,6.79e-06,22839583.0,152.38528795,33535
1623196800000,2021-06-09,POLYBTC,6.8e-06,6.83e-06,5.91e-06,6.07e-06,9976907.0,62.49317814,11641
1623110400000,2021-06-08,POLYBTC,6.57e-06,7.65e-06,6.52e-06,6.8e-06,20536112.0,145.96519556,35654
1623024000000,2021-06-07,POLYBTC,6.77e-06,6.9e-06,6.48e-06,6.57e-06,3753021.0,25.14602376,5660
1622937600000,2021-06-06,POLYBTC,6.56e-06,6.81e-06,6.47e-06,6.77e-06,3428170.0,22.75401627,5215
1622851200000,2021-06-05,POLYBTC,6.52e-06,6.95e-06,6.37e-06,6.57e-06,4531512.0,29.74008589,6209
1622764800000,2021-06-04,POLYBTC,6.63e-06,6.65e-06,6.34e-06,6.52e-06,2844140.0,18.38417737,3834
1622678400000,2021-06-03,POLYBTC,6.74e-06,6.77e-06,6.5e-06,6.65e-06,4102232.0,27.10760078,8528
1622592000000,2021-06-02,POLYBTC,6.7e-06,7.03e-06,6.62e-06,6.74e-06,9082449.0,61.4292922,12007
1622505600000,2021-06-01,POLYBTC,6.72e-06,6.86e-06,6.52e-06,6.67e-06,6109469.0,40.81177633,5821
1622419200000,2021-05-31,POLYBTC,6.85e-06,6.89e-06,6.52e-06,6.72e-06,6180946.0,41.28121736,6828
1622332800000,2021-05-30,POLYBTC,7.09e-06,7.12e-06,6.74e-06,6.88e-06,5325797.0,36.77379102,6723
1622246400000,2021-05-29,POLYBTC,7.66e-06,7.75e-06,6.94e-06,7.1e-06,9009472.0,65.10206612,10052
1622160000000,2021-05-28,POLYBTC,8.73e-06,8.76e-06,7.45e-06,7.67e-06,16149022.0,125.08081645,21522
1622073600000,2021-05-27,POLYBTC,6.6e-06,9.76e-06,6.53e-06,8.73e-06,63105908.0,519.65903092,68653
1621987200000,2021-05-26,POLYBTC,6.26e-06,6.65e-06,6.04e-06,6.57e-06,4843874.0,30.49486044,9055
1621900800000,2021-05-25,POLYBTC,6.35e-06,6.35e-06,5.72e-06,6.26e-06,4599731.0,27.77320768,8374
1621814400000,2021-05-24,POLYBTC,6.37e-06,6.39e-06,5.6e-06,6.35e-06,11532856.0,68.72639976,16933
1621728000000,2021-05-23,POLYBTC,7.2e-06,7.25e-06,5.61e-06,6.37e-06,15508382.0,96.21275326,21073
1621641600000,2021-05-22,POLYBTC,7.18e-06,7.99e-06,6.78e-06,7.2e-06,28483263.0,207.86935823,35302
1621555200000,2021-05-21,POLYBTC,6.44e-06,7.6e-06,6.36e-06,7.18e-06,23664200.0,167.5764616,37045
1621468800000,2021-05-20,POLYBTC,5.79e-06,6.5e-06,5.54e-06,6.47e-06,7442172.0,45.08436143,15557
1621382400000,2021-05-19,POLYBTC,7.33e-06,7.4e-06,5.73e-06,5.79e-06,16471972.0,107.91790587,23805
1621296000000,2021-05-18,POLYBTC,6.85e-06,7.35e-06,6.73e-06,7.33e-06,8046616.0,56.89439827,15622
1621209600000,2021-05-17,POLYBTC,6.99e-06,7.18e-06,6.56e-06,6.86e-06,6648144.0,45.03077232,11525
1621123200000,2021-05-16,POLYBTC,7.11e-06,7.48e-06,6.92e-06,6.97e-06,6273893.0,44.60160149,11629
1621036800000,2021-05-15,POLYBTC,7.19e-06,7.8e-06,6.91e-06,7.11e-06,10778213.0,77.53544843,19676
1620950400000,2021-05-14,POLYBTC,6.89e-06,7.24e-06,6.81e-06,7.19e-06,7920204.0,55.69346548,13623
1620864000000,2021-05-13,POLYBTC,6.73e-06,7.7e-06,6.41e-06,6.86e-06,14752534.0,102.44552796,25460
1620777600000,2021-05-12,POLYBTC,7.24e-06,7.69e-06,6.7e-06,6.73e-06,8108603.0,58.46228309,15289
1620691200000,2021-05-11,POLYBTC,6.77e-06,7.6e-06,6.6e-06,7.23e-06,11600121.0,82.11698706,19285
1620604800000,2021-05-10,POLYBTC,7.05e-06,7.79e-06,6.71e-06,6.77e-06,14129187.0,102.61944109,22500
1620518400000,2021-05-09,POLYBTC,7.11e-06,7.16e-06,6.71e-06,7.08e-06,8354162.0,57.81714982,12716
1620432000000,2021-05-08,POLYBTC,7.63e-06,7.64e-06,7.02e-06,7.11e-06,10694619.0,77.42719258,13362
1620345600000,2021-05-07,POLYBTC,6.65e-06,9.01e-06,6.45e-06,7.62e-06,47243167.0,368.3054724,66682
1620259200000,2021-05-06,POLYBTC,6.56e-06,7.08e-06,6.49e-06,6.65e-06,18584706.0,125.77820171,24733
1620172800000,2021-05-05,POLYBTC,6.62e-06,6.65e-06,6.3e-06,6.56e-06,6747395.0,43.830384,11183
1620086400000,2021-05-04,POLYBTC,7.13e-06,7.14e-06,6.42e-06,6.6e-06,13775960.0,91.69021377,14044
1620000000000,2021-05-03,POLYBTC,7.15e-06,7.4e-06,6.91e-06,7.1e-06,4437802.0,31.47634159,7406
1619913600000,2021-05-02,POLYBTC,7.07e-06,7.17e-06,6.87e-06,7.15e-06,4146058.0,29.05524844,6717
1619827200000,2021-05-01,POLYBTC,6.67e-06,7.43e-06,6.54e-06,7.1e-06,10220515.0,72.67681156,14444
1619740800000,2021-04-30,POLYBTC,6.97e-06,7.23e-06,6.53e-06,6.66e-06,6289707.0,43.0121429,8550
1619654400000,2021-04-29,POLYBTC,7.16e-06,7.16e-06,6.57e-06,6.97e-06,6868443.0,47.23179971,10219
1619568000000,2021-04-28,POLYBTC,7.39e-06,8.1e-06,6.54e-06,7.16e-06,13019424.0,94.51397485,15947
1619481600000,2021-04-27,POLYBTC,7.14e-06,7.57e-06,7.01e-06,7.35e-06,5522231.0,40.06307572,10182
1619395200000,2021-04-26,POLYBTC,6.56e-06,7.65e-06,6.47e-06,7.13e-06,8506553.0,58.79199621,11197
1619308800000,2021-04-25,POLYBTC,6.49e-06,6.83e-06,6.14e-06,6.59e-06,6289190.0,40.9873495,7740
1619222400000,2021-04-24,POLYBTC,5.97e-06,8.26e-06,5.84e-06,6.49e-06,26196864.0,184.42238231,29903
1619136000000,2021-04-23,POLYBTC,6.09e-06,6.23e-06,5.02e-06,5.95e-06,14866315.0,82.05904478,14145
1619049600000,2021-04-22,POLYBTC,7.1e-06,7.26e-06,5.97e-06,6.13e-06,9708520.0,64.51491384,11907
1618963200000,2021-04-21,POLYBTC,7.06e-06,7.39e-06,6.93e-06,7.13e-06,7164276.0,51.42614955,9829
1618876800000,2021-04-20,POLYBTC,7.2e-06,7.65e-06,6.24e-06,7.06e-06,20028335.0,138.73201821,21112
1618790400000,2021-04-19,POLYBTC,6.66e-06,9.49e-06,6.37e-06,7.21e-06,36329323.0,286.06822396,40483
1618704000000,2021-04-18,POLYBTC,7.3e-06,7.33e-06,6.14e-06,6.64e-06,8407786.0,56.71666269,12014
1618617600000,2021-04-17,POLYBTC,7.14e-06,7.41e-06,7.08e-06,7.29e-06,5886387.0,42.5601921,7801
1618531200000,2021-04-16,POLYBTC,7.6e-06,7.6e-06,6.9e-06,7.2e-06,7684510.0,54.72129338,11015
1618444800000,2021-04-15,POLYBTC,7.37e-06,7.64e-06,7.1e-06,7.62e-06,5107839.0,38.14165503,7802
1618358400000,2021-04-14,POLYBTC,7.84e-06,8e-06,6.71e-06,7.37e-06,12214344.0,86.34412786,14754
1618272000000,2021-04-13,POLYBTC,8.58e-06,8.78e-06,7.62e-06,7.88e-06,5576257.0,44.36658049,8499
1618185600000,2021-04-12,POLYBTC,8.64e-06,8.77e-06,8.16e-06,8.58e-06,4331371.0,36.4823755,8223
1618099200000,2021-04-11,POLYBTC,9.12e-06,9.13e-06,7.96e-06,8.69e-06,5444023.0,45.96918172,12590
1618012800000,2021-04-10,POLYBTC,9.04e-06,9.89e-06,8.53e-06,9.12e-06,9282665.0,85.06198505,20945
1617926400000,2021-04-09,POLYBTC,8.19e-06,9.45e-06,7.97e-06,9.06e-06,13054097.0,115.1821661,24450
1617840000000,2021-04-08,POLYBTC,6.99e-06,8.22e-06,6.77e-06,8.19e-06,9385494.0,72.37546326,15725
1617753600000,2021-04-07,POLYBTC,8.62e-06,8.62e-06,6.48e-06,7e-06,18799237.0,132.93263831,29253
1617667200000,2021-04-06,POLYBTC,9.29e-06,9.39e-06,7.82e-06,8.63e-06,13647405.0,116.09446433,24852
1617580800000,2021-04-05,POLYBTC,1.068e-05,1.081e-05,9.28e-06,9.29e-06,6260287.0,61.94983798,13239
1617494400000,2021-04-04,POLYBTC,1.035e-05,1.125e-05,1.022e-05,1.07e-05,3980815.0,42.03659411,11781
1617408000000,2021-04-03,POLYBTC,1.074e-05,1.213e-05,1.012e-05,1.035e-05,10470886.0,115.20583077,26505
1617321600000,2021-04-02,POLYBTC,1.038e-05,1.095e-05,9.77e-06,1.068e-05,4027527.0,41.3910966,11252
1617235200000,2021-04-01,POLYBTC,1.076e-05,1.079e-05,1e-05,1.04e-05,4125361.0,42.3252249,8948
1617148800000,2021-03-31,POLYBTC,1.134e-05,1.134e-05,9.93e-06,1.076e-05,5974078.0,63.20130352,14289
1617062400000,2021-03-30,POLYBTC,1.144e-05,1.158e-05,1.065e-05,1.139e-05,5518721.0,61.25069238,12616
1616976000000,2021-03-29,POLYBTC,1.066e-05,1.321e-05,1.066e-05,1.143e-05,13136525.0,152.53570504,35415
1616889600000,2021-03-28,POLYBTC,1.015e-05,1.14e-05,9.82e-06,1.066e-05,7476246.0,80.59510002,22995
1616803200000,2021-03-27,POLYBTC,9.92e-06,1.03e-05,9.64e-06,1.015e-05,4236919.0,42.39576815,9442
1616716800000,2021-03-26,POLYBTC,9.85e-06,1.017e-05,9.68e-06,9.92e-06,3052356.0,30.34260286,8705
1616630400000,2021-03-25,POLYBTC,1.012e-05,1.044e-05,9.4e-06,9.85e-06,5451098.0,53.11841626,11914
1616544000000,2021-03-24,POLYBTC,1.124e-05,1.135e-05,9.9e-06,1.012e-05,6685250.0,69.66651332,18236
1616457600000,2021-03-23,POLYBTC,9.59e-06,1.127e-05,9.47e-06,1.127e-05,12943677.0,133.41474934,39472
1616371200000,2021-03-22,POLYBTC,9.11e-06,1.075e-05,8.91e-06,9.6e-06,7740830.0,76.0175136,26463
1616284800000,2021-03-21,POLYBTC,8.86e-06,9.36e-06,8.57e-06,9.11e-06,7991867.0,71.498158,15544
1616198400000,2021-03-20,POLYBTC,9.45e-06,1.077e-05,8.74e-06,8.86e-06,10662489.0,104.58088028,28005
1616112000000,2021-03-19,POLYBTC,9.04e-06,9.49e-06,9e-06,9.45e-06,3841122.0,35.34582897,10672
1616025600000,2021-03-18,POLYBTC,9.3e-06,9.3e-06,8.69e-06,9.04e-06,4741012.0,42.52540501,12476
1615939200000,2021-03-17,POLYBTC,1.039e-05,1.042e-05,8.7e-06,9.3e-06,11970993.0,112.59140854,22793
1615852800000,2021-03-16,POLYBTC,9.23e-06,1.04e-05,8.6e-06,1.035e-05,13331440.0,126.91281725,30413
1615766400000,2021-03-15,POLYBTC,8.39e-06,9.46e-06,7.64e-06,9.19e-06,15402121.0,134.00676305,33945
1615680000000,2021-03-14,POLYBTC,7.84e-06,9.04e-06,7.36e-06,8.39e-06,9407974.0,76.8220367,14948
1615593600000,2021-03-13,POLYBTC,8.08e-06,8.15e-06,7.23e-06,7.84e-06,7967386.0,61.18331033,10432
1615507200000,2021-03-12,POLYBTC,8.37e-06,8.43e-06,7.77e-06,8.1e-06,8746123.0,70.34577542,12182
1615420800000,2021-03-11,POLYBTC,7.65e-06,8.7e-06,7.62e-06,8.37e-06,8504877.0,68.94956012,14875
1615334400000,2021-03-10,POLYBTC,8.2e-06,8.2e-06,7.49e-06,7.64e-06,6520575.0,50.55810302,9960
1615248000000,2021-03-09,POLYBTC,8.23e-06,8.5e-06,7.82e-06,8.2e-06,7339565.0,59.23875594,11192
1615161600000,2021-03-08,POLYBTC,8.34e-06,8.46e-06,7.82e-06,8.23e-06,6543341.0,53.09228937,11191
1615075200000,2021-03-07,POLYBTC,8.58e-06,8.66e-06,7.99e-06,8.34e-06,4872234.0,40.20297897,9095
1614988800000,2021-03-06,POLYBTC,8.74e-06,8.8e-06,8.1e-06,8.57e-06,5283200.0,44.79568754,11574
1614902400000,2021-03-05,POLYBTC,9.29e-06,9.69e-06,8.52e-06,8.74e-06,11059363.0,97.78148331,24744
1614816000000,2021-03-04,POLYBTC,7.65e-06,9.45e-06,7.4e-06,9.29e-06,21957923.0,187.96864775,46414
1614729600000,2021-03-03,POLYBTC,7.28e-06,7.86e-06,7.03e-06,7.66e-06,9708499.0,72.25229418,19096
1614643200000,2021-03-02,POLYBTC,6.81e-06,7.85e-06,6.5e-06,7.24e-06,6613186.0,46.18370246,15295
1614556800000,2021-03-01,POLYBTC,7.01e-06,8.47e-06,6.63e-06,6.84e-06,15790117.0,114.44158372,29016
1614470400000,2021-02-28,POLYBTC,7.67e-06,7.68e-06,6.53e-06,7.01e-06,10447544.0,72.58152817,19542
1614384000000,2021-02-27,POLYBTC,6.27e-06,8.4e-06,6.17e-06,7.67e-06,34018588.0,254.22552658,53092
1614297600000,2021-02-26,POLYBTC,6.08e-06,6.48e-06,5.85e-06,6.27e-06,7738684.0,47.47708708,11461
1614211200000,2021-02-25,POLYBTC,6.22e-06,6.7e-06,5.6e-06,6.06e-06,15750507.0,95.5795272,18224
1614124800000,2021-02-24,POLYBTC,4.93e-06,6.88e-06,4.8e-06,6.22e-06,28874701.0,171.08698875,36782
1614038400000,2021-02-23,POLYBTC,5.53e-06,5.82e-06,4.54e-06,4.93e-06,12778798.0,63.85847419,10837
1613952000000,2021-02-22,POLYBTC,6.14e-06,6.2e-06,5e-06,5.53e-06,15738612.0,88.20131458,15988
1613865600000,2021-02-21,POLYBTC,6.04e-06,6.3e-06,5.85e-06,6.14e-06,11231772.0,67.9758352,12562
1613779200000,2021-02-20,POLYBTC,6.04e-06,6.98e-06,5.55e-06,6.08e-06,22999350.0,143.32008781,26116
1613692800000,2021-02-19,POLYBTC,6.16e-06,7.15e-06,5.53e-06,6.04e-06,52782963.0,326.40540952,56255
1613606400000,2021-02-18,POLYBTC,3.81e-06,1.25e-05,3.81e-06,6.16e-06,269873812.0,2280.60729816,207159
1613520000000,2021-02-17,POLYBTC,3.73e-06,3.93e-06,3.45e-06,3.81e-06,10495240.0,38.32091,14970
1613433600000,2021-02-16,POLYBTC,4.03e-06,4.21e-06,3.61e-06,3.74e-06,12905412.0,49.69680808,13852
1613347200000,2021-02-15,POLYBTC,3.93e-06,4.3e-06,3.3e-06,4.05e-06,16327348.0,61.90982119,16683
1613260800000,2021-02-14,POLYBTC,4.33e-06,4.58e-06,3.73e-06,3.93e-06,22988478.0,94.54880657,18484
1613174400000,2021-02-13,POLYBTC,3.67e-06,4.44e-06,3.6e-06,4.33e-06,27996604.0,115.06652449,20914
1613088000000,2021-02-12,POLYBTC,3.36e-06,3.68e-06,3.23e-06,3.67e-06,11500579.0,39.72142344,14605
1613001600000,2021-02-11,POLYBTC,3.28e-06,3.82e-06,3.25e-06,3.35e-06,15078464.0,52.23414992,15098
1612915200000,2021-02-10,POLYBTC,2.91e-06,3.72e-06,2.9e-06,3.27e-06,24179039.0,79.96210033,28984
1612828800000,2021-02-09,POLYBTC,2.8e-06,2.94e-06,2.67e-06,2.92e-06,8716171.0,24.60079221,10223
1612742400000,2021-02-08,POLYBTC,3.12e-06,3.27e-06,2.74e-06,2.81e-06,14522509.0,43.79154667,13088
1612656000000,2021-02-07,POLYBTC,3.26e-06,3.5e-06,3.02e-06,3.11e-06,12790190.0,41.16853678,13253
1612569600000,2021-02-06,POLYBTC,3.5e-06,3.65e-06,3.07e-06,3.25e-06,16486269.0,54.32266036,20122
1612483200000,2021-02-05,POLYBTC,3.09e-06,3.55e-06,2.96e-06,3.51e-06,20751220.0,66.45952998,18628
1612396800000,2021-02-04,POLYBTC,2.82e-06,3.28e-06,2.82e-06,3.09e-06,22292775.0,67.9410669,23024
1612310400000,2021-02-03,POLYBTC,2.79e-06,3.39e-06,2.7e-06,2.84e-06,21368137.0,62.96736197,16301
1612224000000,2021-02-02,POLYBTC,2.8e-06,2.94e-06,2.71e-06,2.8e-06,13475716.0,38.02942725,11469
1612137600000,2021-02-01,POLYBTC,2.88e-06,2.89e-06,2.66e-06,2.8e-06,9382784.0,25.7455457,7760
1612051200000,2021-01-31,POLYBTC,2.85e-06,2.91e-06,2.79e-06,2.89e-06,10839057.0,30.78224275,8818
1611964800000,2021-01-30,POLYBTC,2.94e-06,3.01e-06,2.69e-06,2.85e-06,14672775.0,41.689135,16038
1611878400000,2021-01-29,POLYBTC,2.85e-06,2.96e-06,2.53e-06,2.94e-06,23094964.0,63.13055001,16970
1611792000000,2021-01-28,POLYBTC,2.9e-06,3.02e-06,2.84e-06,2.87e-06,7737823.0,22.76562047,6519
1611705600000,2021-01-27,POLYBTC,2.92e-06,2.96e-06,2.82e-06,2.91e-06,4750796.0,13.69877174,3513
1611619200000,2021-01-26,POLYBTC,2.99e-06,3.05e-06,2.87e-06,2.92e-06,4491996.0,13.25235272,4783
1611532800000,2021-01-25,POLYBTC,3.02e-06,3.33e-06,2.87e-06,3e-06,10684726.0,32.75430176,10102
1611446400000,2021-01-24,POLYBTC,3.15e-06,3.17e-06,2.97e-06,3.02e-06,8626511.0,26.31351065,7226
1611360000000,2021-01-23,POLYBTC,2.84e-06,3.27e-06,2.8e-06,3.15e-06,18235326.0,55.97973038,14228
1611273600000,2021-01-22,POLYBTC,2.88e-06,2.91e-06,2.74e-06,2.83e-06,5927704.0,16.72588622,6405
1611187200000,2021-01-21,POLYBTC,2.88e-06,3.04e-06,2.76e-06,2.9e-06,7147107.0,20.59918077,7008
1611100800000,2021-01-20,POLYBTC,2.82e-06,3e-06,2.76e-06,2.88e-06,8566087.0,24.44618963,9835
1611014400000,2021-01-19,POLYBTC,2.86e-06,2.86e-06,2.72e-06,2.84e-06,4345285.0,12.09869302,5328
1610928000000,2021-01-18,POLYBTC,2.88e-06,2.89e-06,2.45e-06,2.86e-06,8337880.0,23.06271403,7805
1610841600000,2021-01-17,POLYBTC,2.87e-06,3e-06,2.69e-06,2.88e-06,7153230.0,20.08724672,8369
1610755200000,2021-01-16,POLYBTC,2.59e-06,2.92e-06,2.53e-06,2.87e-06,8585028.0,23.72686389,10800
1610668800000,2021-01-15,POLYBTC,2.46e-06,2.63e-06,2.4e-06,2.59e-06,5133564.0,12.81698233,5690
1610582400000,2021-01-14,POLYBTC,2.61e-06,2.61e-06,2.35e-06,2.45e-06,4608169.0,11.33203312,5087
1610496000000,2021-01-13,POLYBTC,2.56e-06,2.8e-06,2.41e-06,2.6e-06,8956628.0,23.09990273,8968
1610409600000,2021-01-12,POLYBTC,2.37e-06,2.56e-06,2.29e-06,2.56e-06,6976060.0,16.69544467,5229
1610323200000,2021-01-11,POLYBTC,2.55e-06,2.57e-06,2.31e-06,2.36e-06,8644733.0,20.80916314,6559
1610236800000,2021-01-10,POLYBTC,2.66e-06,2.86e-06,2.44e-06,2.55e-06,7540602.0,19.31363875,8927
1610150400000,2021-01-09,POLYBTC,2.5e-06,2.67e-06,2.39e-06,2.64e-06,7263482.0,17.94334454,6048
1610064000000,2021-01-08,POLYBTC,2.76e-06,2.83e-06,2.33e-06,2.5e-06,11292382.0,28.74955802,10253
1609977600000,2021-01-07,POLYBTC,2.76e-06,3.25e-06,2.66e-06,2.75e-06,14434103.0,41.54809046,18892
1609891200000,2021-01-06,POLYBTC,2.93e-06,2.95e-06,2.67e-06,2.77e-06,7108686.0,19.90897058,9491
1609804800000,2021-01-05,POLYBTC,2.86e-06,3.01e-06,2.74e-06,2.93e-06,8141453.0,23.41295599,9646
1609718400000,2021-01-04,POLYBTC,2.95e-06,3.08e-06,2.73e-06,2.87e-06,8824372.0,25.21570098,9164
1609632000000,2021-01-03,POLYBTC,2.8e-06,3.32e-06,2.64e-06,2.95e-06,14115414.0,40.13264186,11729
1609545600000,2021-01-02,POLYBTC,3.34e-06,3.47e-06,2.67e-06,2.8e-06,11069562.0,33.03002953,9002
1609459200000,2021-01-01,POLYBTC,2.81e-06,3.96e-06,2.81e-06,3.34e-06,36518503.0,124.12054244,27440
1609372800000,2020-12-31,POLYBTC,2.84e-06,2.91e-06,2.65e-06,2.8e-06,5274690.0,14.49428188,3295
1609286400000,2020-12-30,POLYBTC,2.96e-06,2.97e-06,2.69e-06,2.85e-06,5723480.0,15.91227023,3616
1609200000000,2020-12-29,POLYBTC,3.18e-06,3.23e-06,2.86e-06,2.96e-06,10263871.0,30.71754079,6271
1609113600000,2020-12-28,POLYBTC,3.01e-06,3.5e-06,2.97e-06,3.19e-06,13474751.0,43.1387679,14643
1609027200000,2020-12-27,POLYBTC,2.93e-06,3.6e-06,2.85e-06,3.01e-06,30694992.0,98.04350125,26690
1608940800000,2020-12-26,POLYBTC,2.8e-06,3.02e-06,2.74e-06,2.93e-06,6049378.0,17.45141306,7419
1608854400000,2020-12-25,POLYBTC,2.92e-06,2.95e-06,2.78e-06,2.8e-06,1931138.0,5.52906734,2907
1608768000000,2020-12-24,POLYBTC,2.73e-06,3.03e-06,2.6e-06,2.92e-06,7368103.0,20.54966056,7405
1608681600000,2020-12-23,POLYBTC,2.95e-06,3.35e-06,2.65e-06,2.73e-06,9998476.0,29.89243568,11187
1608595200000,2020-12-22,POLYBTC,3.11e-06,3.14e-06,2.89e-06,2.95e-06,4579329.0,13.67584866,3980
1608508800000,2020-12-21,POLYBTC,3.3e-06,3.3e-06,2.96e-06,3.1e-06,9015066.0,27.72399646,7962
1608422400000,2020-12-20,POLYBTC,3.06e-06,4.32e-06,3.02e-06,3.31e-06,40880693.0,145.20568968,32538
1608336000000,2020-12-19,POLYBTC,2.94e-06,3.75e-06,2.86e-06,3.07e-06,29298742.0,96.70807401,24626
