https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume LINA,Volume USDT,tradecount
1660089600000,2022-08-10,LINAUSDT,0.01031,0.01076,0.00998,0.01059,296221261.56,3083606.8210682,13692
1660003200000,2022-08-09,LINAUSDT,0.01089,0.01095,0.00986,0.0103,575979410.88,5968614.6670174,28355
1659916800000,2022-08-08,LINAUSDT,0.01086,0.01136,0.01061,0.01091,219788608.55,2430145.5596588,11165
1659830400000,2022-08-07,LINAUSDT,0.01087,0.01119,0.01072,0.01087,181019946.25,1993425.0755232,9712
1659744000000,2022-08-06,LINAUSDT,0.01139,0.0114,0.01084,0.01086,140058675.47,1559628.7758996,8661
1659657600000,2022-08-05,LINAUSDT,0.01068,0.01144,0.0106,0.0114,382688994.52,4236456.413627,19808
1659571200000,2022-08-04,LINAUSDT,0.01082,0.012,0.01043,0.01067,510804401.9,5732048.2641888,28759
1659484800000,2022-08-03,LINAUSDT,0.01103,0.01136,0.01051,0.01083,423593685.94,4608136.0435877,22384
1659398400000,2022-08-02,LINAUSDT,0.0105,0.01175,0.0101,0.01103,1297323577.72,14077292.0711022,62814
1659312000000,2022-08-01,LINAUSDT,0.01024,0.01064,0.00992,0.0105,241207213.37,2474926.5498544,14610
1659225600000,2022-07-31,LINAUSDT,0.01002,0.01097,0.00994,0.01025,475094059.19,5003693.7590125,25415
1659139200000,2022-07-30,LINAUSDT,0.00981,0.01094,0.00969,0.01002,439762779.12,4520043.2065284,22129
1659052800000,2022-07-29,LINAUSDT,0.0101,0.01046,0.00958,0.0098,525765284.21,5286875.8444755,25616
1658966400000,2022-07-28,LINAUSDT,0.00877,0.01019,0.008,0.01009,451139807.07,4228711.7831542,20657
1658880000000,2022-07-27,LINAUSDT,0.0081,0.00878,0.00789,0.00876,242666336.32,2011376.0668715,11950
1658793600000,2022-07-26,LINAUSDT,0.00821,0.00822,0.00772,0.0081,272562685.17,2167861.7016957,12728
1658707200000,2022-07-25,LINAUSDT,0.00907,0.00922,0.00819,0.00821,237382076.86,2044480.1132345,11849
1658620800000,2022-07-24,LINAUSDT,0.00911,0.00929,0.00896,0.00907,116637410.63,1062536.2935271,6207
1658534400000,2022-07-23,LINAUSDT,0.00889,0.00936,0.00883,0.00912,149469286.79,1362537.493168,8508
1658448000000,2022-07-22,LINAUSDT,0.00924,0.00966,0.00882,0.00889,173264454.26,1614593.0485124,10336
1658361600000,2022-07-21,LINAUSDT,0.00911,0.00939,0.00874,0.00924,235491764.24,2131940.7052294,11358
1658275200000,2022-07-20,LINAUSDT,0.00979,0.01011,0.00903,0.00911,301625757.53,2923959.6809662,17155
1658188800000,2022-07-19,LINAUSDT,0.0095,0.01002,0.00923,0.00978,314629717.04,3041114.5863778,17298
1658102400000,2022-07-18,LINAUSDT,0.00877,0.00959,0.00877,0.00951,320767747.35,2980884.8737727,15870
1658016000000,2022-07-17,LINAUSDT,0.00894,0.0092,0.00867,0.00877,204680833.22,1825807.6384859,9179
1657929600000,2022-07-16,LINAUSDT,0.00872,0.00907,0.00849,0.00894,289067599.24,2535994.158359,12487
1657843200000,2022-07-15,LINAUSDT,0.00836,0.00884,0.0083,0.00871,311405108.97,2680006.5631748,13973
1657756800000,2022-07-14,LINAUSDT,0.00807,0.00839,0.0078,0.00835,357208594.58,2893307.5949959,14273
1657670400000,2022-07-13,LINAUSDT,0.00775,0.00813,0.00745,0.00806,260342659.02,2034643.1676815,12234
1657584000000,2022-07-12,LINAUSDT,0.00788,0.00812,0.00773,0.00774,162537069.46,1290239.5624202,8432
1657497600000,2022-07-11,LINAUSDT,0.00884,0.00884,0.00784,0.0079,223052924.57,1859141.8525574,10070
1657411200000,2022-07-10,LINAUSDT,0.0093,0.00931,0.00873,0.00884,137027522.42,1233837.2216876,6833
1657324800000,2022-07-09,LINAUSDT,0.00919,0.0095,0.00915,0.0093,150013245.95,1399252.1241048,8181
1657238400000,2022-07-08,LINAUSDT,0.00902,0.0094,0.00874,0.00919,232456369.35,2102923.0908459,10678
1657152000000,2022-07-07,LINAUSDT,0.00864,0.00927,0.00858,0.00902,278117827.69,2480009.5785826,11149
1657065600000,2022-07-06,LINAUSDT,0.0084,0.00876,0.00827,0.00864,217002872.05,1848923.3119785,12905
1656979200000,2022-07-05,LINAUSDT,0.00852,0.00876,0.00814,0.0084,251378326.46,2131331.1948093,13710
1656892800000,2022-07-04,LINAUSDT,0.00807,0.00856,0.00782,0.00851,174072327.87,1422738.8890529,9859
1656806400000,2022-07-03,LINAUSDT,0.00798,0.0082,0.00775,0.00808,138254682.4,1100089.4612857,6145
1656720000000,2022-07-02,LINAUSDT,0.00784,0.00812,0.00764,0.00799,156653588.81,1229248.1245854,8255
1656633600000,2022-07-01,LINAUSDT,0.00791,0.00818,0.00761,0.00784,273766681.09,2153610.4587732,15576
1656547200000,2022-06-30,LINAUSDT,0.0081,0.00814,0.00744,0.00791,312827275.34,2425173.7924635,19364
1656460800000,2022-06-29,LINAUSDT,0.00806,0.0083,0.00782,0.00809,326212929.75,2646117.7595034,18016
1656374400000,2022-06-28,LINAUSDT,0.00882,0.00893,0.00802,0.00807,342823528.98,2914416.5884947,18210
1656288000000,2022-06-27,LINAUSDT,0.00892,0.00936,0.00862,0.00881,268026735.07,2409996.206826,15193
1656201600000,2022-06-26,LINAUSDT,0.00949,0.00974,0.00887,0.00891,321185501.47,3014965.355646,17371
1656115200000,2022-06-25,LINAUSDT,0.00941,0.00969,0.00905,0.00949,284364290.73,2665635.5130311,18189
1656028800000,2022-06-24,LINAUSDT,0.00918,0.00959,0.00905,0.00941,336116061.15,3120775.4267072,19447
1655942400000,2022-06-23,LINAUSDT,0.00833,0.00924,0.0083,0.00918,370158940.51,3280280.0451806,20429
1655856000000,2022-06-22,LINAUSDT,0.00874,0.00874,0.00814,0.00831,322665822.39,2715987.4699341,22238
1655769600000,2022-06-21,LINAUSDT,0.00876,0.00922,0.00855,0.00874,444007772.66,3927539.0326409,22101
1655683200000,2022-06-20,LINAUSDT,0.00832,0.00883,0.00793,0.00876,630963579.84,5345878.9777436,26488
1655596800000,2022-06-19,LINAUSDT,0.00753,0.00857,0.00716,0.00832,651407554.71,5230459.4742197,26582
1655510400000,2022-06-18,LINAUSDT,0.00812,0.00828,0.00701,0.00753,432589571.0,3287882.3542947,18270
1655424000000,2022-06-17,LINAUSDT,0.00802,0.00854,0.00798,0.00812,302093568.98,2488449.6766357,14192
1655337600000,2022-06-16,LINAUSDT,0.00938,0.00948,0.00787,0.00802,590603478.08,5053413.8216209,31822
1655251200000,2022-06-15,LINAUSDT,0.00831,0.00957,0.0075,0.00939,1000449308.87,8274900.4800658,41280
1655164800000,2022-06-14,LINAUSDT,0.00797,0.0084,0.00706,0.00831,579461953.18,4605756.6503259,28535
1655078400000,2022-06-13,LINAUSDT,0.00854,0.00888,0.0073,0.00798,920452859.64,7294214.0952549,36667
1654992000000,2022-06-12,LINAUSDT,0.00964,0.00977,0.00851,0.00855,940320178.67,8498214.4158356,40988
1654905600000,2022-06-11,LINAUSDT,0.01104,0.012,0.00942,0.00964,928477824.56,9897333.5923231,50863
1654819200000,2022-06-10,LINAUSDT,0.01158,0.01218,0.01065,0.01105,803588878.93,9170481.0390612,44234
1654732800000,2022-06-09,LINAUSDT,0.0109,0.01187,0.01056,0.01158,547621486.55,6114685.6295428,28971
1654646400000,2022-06-08,LINAUSDT,0.01098,0.01296,0.01056,0.01092,2539292942.62,29550582.5301343,114092
1654560000000,2022-06-07,LINAUSDT,0.00987,0.01239,0.00926,0.01098,1193712471.56,12523107.8136723,49087
1654473600000,2022-06-06,LINAUSDT,0.00926,0.01053,0.00924,0.00987,891453594.18,8957167.7185655,38022
1654387200000,2022-06-05,LINAUSDT,0.00954,0.0096,0.00921,0.00927,164782631.98,1547497.0030833,11537
1654300800000,2022-06-04,LINAUSDT,0.00933,0.00965,0.00903,0.00953,182825791.51,1720362.3093313,11984
1654214400000,2022-06-03,LINAUSDT,0.00967,0.00982,0.00891,0.00933,444909488.61,4173964.0385439,20728
1654128000000,2022-06-02,LINAUSDT,0.00948,0.01009,0.00925,0.00968,485431946.86,4659564.5517706,25911
1654041600000,2022-06-01,LINAUSDT,0.01105,0.01155,0.0093,0.00949,1265670473.08,13451741.3544767,53076
1653955200000,2022-05-31,LINAUSDT,0.01101,0.01145,0.01001,0.01105,1184324417.9,12748291.5988787,50110
1653868800000,2022-05-30,LINAUSDT,0.00993,0.01145,0.00974,0.011,1430184191.51,15280690.3440036,53887
1653782400000,2022-05-29,LINAUSDT,0.00878,0.01011,0.00867,0.00994,1148003799.7,10676279.2310699,41057
1653696000000,2022-05-28,LINAUSDT,0.00845,0.00928,0.0083,0.00879,562030374.42,4933581.6285723,21449
1653609600000,2022-05-27,LINAUSDT,0.00867,0.00894,0.00807,0.00844,793424371.39,6733131.9361057,32613
1653523200000,2022-05-26,LINAUSDT,0.00977,0.01007,0.00821,0.00867,1047794724.8,9454856.2639459,39671
1653436800000,2022-05-25,LINAUSDT,0.01046,0.01052,0.00966,0.00976,821028472.77,8202523.7742897,29341
1653350400000,2022-05-24,LINAUSDT,0.0094,0.01158,0.00929,0.01046,1702328121.88,17751318.0359068,66745
1653264000000,2022-05-23,LINAUSDT,0.01059,0.0106,0.00913,0.0094,825655078.64,8194517.1102964,32000
1653177600000,2022-05-22,LINAUSDT,0.00925,0.01082,0.00915,0.0106,1379235441.56,13825389.2382784,48872
1653091200000,2022-05-21,LINAUSDT,0.00875,0.00933,0.00852,0.00925,577049377.05,5158141.671683,21004
1653004800000,2022-05-20,LINAUSDT,0.0096,0.01012,0.0086,0.00876,786613371.96,7346676.7544877,31332
1652918400000,2022-05-19,LINAUSDT,0.00842,0.00983,0.00793,0.0096,683248482.21,6035578.1483669,24420
1652832000000,2022-05-18,LINAUSDT,0.00923,0.00987,0.00835,0.00842,850279591.6,7785421.8275434,35701
1652745600000,2022-05-17,LINAUSDT,0.00826,0.00945,0.00825,0.00922,556893990.96,4969601.1250564,23018
1652659200000,2022-05-16,LINAUSDT,0.00972,0.00972,0.00809,0.00826,608254288.94,5241848.7384598,28811
1652572800000,2022-05-15,LINAUSDT,0.00864,0.00974,0.0084,0.00972,625654536.89,5582026.232538,31949
1652486400000,2022-05-14,LINAUSDT,0.00783,0.00897,0.00755,0.00863,900141059.58,7367282.433266,40858
1652400000000,2022-05-13,LINAUSDT,0.00687,0.00922,0.00676,0.00783,1292102500.77,10626396.0561396,60744
1652313600000,2022-05-12,LINAUSDT,0.00801,0.00859,0.00575,0.00687,2049953445.44,14253453.94511,84459
1652227200000,2022-05-11,LINAUSDT,0.01325,0.01364,0.00729,0.00801,1954038151.29,19724279.5204509,115687
1652140800000,2022-05-10,LINAUSDT,0.01254,0.01469,0.01215,0.01327,1180327780.06,15893631.9852772,87603
1652054400000,2022-05-09,LINAUSDT,0.01624,0.01682,0.01236,0.01255,846886168.56,12277671.7593964,64250
1651968000000,2022-05-08,LINAUSDT,0.01607,0.01676,0.01555,0.01624,416941530.46,6743519.0107069,26898
1651881600000,2022-05-07,LINAUSDT,0.01718,0.01735,0.01549,0.01608,502235141.14,8424185.7067196,27968
1651795200000,2022-05-06,LINAUSDT,0.01757,0.01766,0.01646,0.01714,545246631.43,9336477.823582,31993
1651708800000,2022-05-05,LINAUSDT,0.01991,0.02016,0.01691,0.01758,728116527.33,13426352.1276534,46769
1651622400000,2022-05-04,LINAUSDT,0.01825,0.01993,0.01792,0.01992,807423275.77,15054758.1404274,45369
1651536000000,2022-05-03,LINAUSDT,0.01792,0.01873,0.01753,0.01824,576255459.77,10531993.7649447,30770
1651449600000,2022-05-02,LINAUSDT,0.01881,0.01948,0.01718,0.0179,896045269.36,16668061.0388358,49905
1651363200000,2022-05-01,LINAUSDT,0.01796,0.01916,0.01741,0.01882,908846793.16,16505018.4954927,52113
1651276800000,2022-04-30,LINAUSDT,0.02197,0.02225,0.01696,0.01798,844730401.27,16960856.0516043,55210
1651190400000,2022-04-29,LINAUSDT,0.023,0.02553,0.02132,0.02197,1532014272.02,36442845.0036099,107347
1651104000000,2022-04-28,LINAUSDT,0.02264,0.02391,0.02226,0.023,706719602.69,16286968.3996684,52506
1651017600000,2022-04-27,LINAUSDT,0.02202,0.0242,0.02174,0.02263,1250436417.9,28505637.1599053,89292
1650931200000,2022-04-26,LINAUSDT,0.02324,0.02439,0.02107,0.02201,1074655834.85,24262598.7221355,81929
1650844800000,2022-04-25,LINAUSDT,0.02392,0.02402,0.02212,0.02323,746180882.68,17149777.3584154,59430
1650758400000,2022-04-24,LINAUSDT,0.02594,0.02701,0.02382,0.02392,752690418.0,18980438.6099785,58916
1650672000000,2022-04-23,LINAUSDT,0.02662,0.02713,0.02529,0.02594,820305442.31,21491813.4125977,66008
1650585600000,2022-04-22,LINAUSDT,0.02775,0.0323,0.02656,0.02662,1990434437.44,58411860.7502642,181424
1650499200000,2022-04-21,LINAUSDT,0.03171,0.0348,0.02738,0.02776,2269565805.8,70239650.5191374,234806
1650412800000,2022-04-20,LINAUSDT,0.02957,0.03379,0.02761,0.03171,5369109417.86,167500565.9211971,530885
1650326400000,2022-04-19,LINAUSDT,0.02153,0.03031,0.02127,0.02957,4080232354.18,112185972.3629,344587
1650240000000,2022-04-18,LINAUSDT,0.02053,0.02165,0.01939,0.02152,346628468.28,7014336.3271528,28066
1650153600000,2022-04-17,LINAUSDT,0.02162,0.02238,0.02048,0.02054,239762703.48,5207781.8083326,23610
1650067200000,2022-04-16,LINAUSDT,0.02149,0.02187,0.02112,0.02162,129692725.44,2800285.3434235,12208
1649980800000,2022-04-15,LINAUSDT,0.02093,0.02162,0.02086,0.02148,156359295.17,3327202.2323621,14396
1649894400000,2022-04-14,LINAUSDT,0.02147,0.02214,0.02055,0.02093,271382329.65,5794899.4426137,22167
1649808000000,2022-04-13,LINAUSDT,0.02065,0.02154,0.01997,0.02146,211942807.26,4408516.3774721,19383
1649721600000,2022-04-12,LINAUSDT,0.02012,0.02166,0.0198,0.02065,257482398.97,5326284.551936,23199
1649635200000,2022-04-11,LINAUSDT,0.02262,0.02299,0.01965,0.02006,400384733.46,8491035.7054219,35442
1649548800000,2022-04-10,LINAUSDT,0.02346,0.02422,0.02254,0.02263,267688960.51,6239403.6755809,23970
1649462400000,2022-04-09,LINAUSDT,0.02205,0.02358,0.02193,0.02343,194443364.65,4420205.8430938,20541
1649376000000,2022-04-08,LINAUSDT,0.02365,0.02399,0.02181,0.02206,249855813.83,5772916.3167029,24691
1649289600000,2022-04-07,LINAUSDT,0.02268,0.02391,0.02212,0.02368,240244029.38,5541364.4658133,22849
1649203200000,2022-04-06,LINAUSDT,0.02637,0.02645,0.02253,0.02271,506497624.38,12436019.8148224,56383
1649116800000,2022-04-05,LINAUSDT,0.02822,0.02896,0.02619,0.02637,296689124.58,8241923.5763515,32852
1649030400000,2022-04-04,LINAUSDT,0.02962,0.02962,0.02618,0.02822,437739120.98,12393244.1171703,48742
1648944000000,2022-04-03,LINAUSDT,0.02897,0.0316,0.0284,0.02962,488771375.91,14659765.016894,59651
1648857600000,2022-04-02,LINAUSDT,0.02942,0.03141,0.0285,0.02897,704718764.42,20980152.2762478,81841
1648771200000,2022-04-01,LINAUSDT,0.02665,0.03008,0.025,0.02939,911001941.4,25086203.6536603,105360
1648684800000,2022-03-31,LINAUSDT,0.0256,0.02951,0.02549,0.02664,982916698.63,27224575.0247601,123781
1648598400000,2022-03-30,LINAUSDT,0.02592,0.02676,0.02459,0.02557,304834149.11,7848045.0912559,35351
1648512000000,2022-03-29,LINAUSDT,0.02512,0.02691,0.02496,0.02592,290083622.63,7501469.3621247,33797
1648425600000,2022-03-28,LINAUSDT,0.02579,0.02734,0.02468,0.02512,445098941.44,11770089.8565931,50472
1648339200000,2022-03-27,LINAUSDT,0.02451,0.0259,0.02364,0.02579,426230786.61,10495156.8621404,38601
1648252800000,2022-03-26,LINAUSDT,0.02297,0.02456,0.02272,0.02451,193779774.35,4604739.570328,18480
1648166400000,2022-03-25,LINAUSDT,0.02412,0.02439,0.02244,0.02293,198248065.1,4676631.6079192,21738
1648080000000,2022-03-24,LINAUSDT,0.02455,0.02507,0.02316,0.02415,442282104.2,10613213.1305856,40714
1647993600000,2022-03-23,LINAUSDT,0.02163,0.02498,0.02116,0.02456,984316600.28,23283903.0340288,79218
1647907200000,2022-03-22,LINAUSDT,0.02071,0.02233,0.02051,0.02163,325700560.29,6968686.6354279,29099
1647820800000,2022-03-21,LINAUSDT,0.02044,0.02145,0.01965,0.02071,282927962.91,5900051.6352926,26816
1647734400000,2022-03-20,LINAUSDT,0.0216,0.02206,0.02014,0.02044,263800326.31,5544978.2948864,24186
1647648000000,2022-03-19,LINAUSDT,0.02035,0.02226,0.02032,0.02159,334751504.6,7190339.8714988,31373
1647561600000,2022-03-18,LINAUSDT,0.01989,0.02084,0.01936,0.02035,266345594.63,5332344.8323165,22302
1647475200000,2022-03-17,LINAUSDT,0.02109,0.02153,0.01969,0.01988,503539486.66,10254935.7674322,39475
1647388800000,2022-03-16,LINAUSDT,0.01814,0.0215,0.01791,0.02109,544700924.13,10640940.9605333,49433
1647302400000,2022-03-15,LINAUSDT,0.01859,0.0192,0.01772,0.01812,291716421.2,5335098.2162371,26062
1647216000000,2022-03-14,LINAUSDT,0.01766,0.019,0.0174,0.0186,227000426.1,4132375.646876,18224
1647129600000,2022-03-13,LINAUSDT,0.01778,0.01835,0.01748,0.01765,129330842.04,2334178.6268149,11291
1647043200000,2022-03-12,LINAUSDT,0.01791,0.01841,0.01771,0.01778,126038159.49,2277589.4066774,10237
1646956800000,2022-03-11,LINAUSDT,0.01835,0.01881,0.01772,0.01791,213060953.46,3891443.9081688,18199
1646870400000,2022-03-10,LINAUSDT,0.01941,0.01962,0.01784,0.01838,188677094.98,3489486.0971215,15652
1646784000000,2022-03-09,LINAUSDT,0.01824,0.01999,0.01817,0.01938,255613178.08,4940891.0222691,21082
1646697600000,2022-03-08,LINAUSDT,0.01753,0.01873,0.01746,0.01826,218285830.24,3953884.1220646,17999
1646611200000,2022-03-07,LINAUSDT,0.01769,0.01864,0.01691,0.01754,263613762.66,4626374.2915402,20031
1646524800000,2022-03-06,LINAUSDT,0.01874,0.01944,0.01757,0.01769,294127747.39,5400903.8541167,22967
1646438400000,2022-03-05,LINAUSDT,0.01798,0.01916,0.01735,0.01875,172127110.28,3138277.8505963,13103
1646352000000,2022-03-04,LINAUSDT,0.01953,0.02002,0.01767,0.01798,292319462.46,5499053.6956845,24563
1646265600000,2022-03-03,LINAUSDT,0.02106,0.02114,0.0191,0.01953,242035400.03,4863216.3838524,22979
1646179200000,2022-03-02,LINAUSDT,0.02112,0.02139,0.02019,0.02106,327558312.79,6787947.0852602,30728
1646092800000,2022-03-01,LINAUSDT,0.02053,0.02145,0.02025,0.0211,377719285.84,7894895.1029375,35083
1646006400000,2022-02-28,LINAUSDT,0.018,0.02062,0.01763,0.02055,267286627.22,5096875.5996237,23515
1645920000000,2022-02-27,LINAUSDT,0.0194,0.01972,0.01768,0.01802,268161392.72,5052094.772723,22375
1645833600000,2022-02-26,LINAUSDT,0.0194,0.02015,0.01913,0.01937,227942000.24,4475698.9139011,18990
1645747200000,2022-02-25,LINAUSDT,0.01839,0.01958,0.01802,0.0194,273068574.32,5118704.4560043,23344
1645660800000,2022-02-24,LINAUSDT,0.01914,0.01932,0.01633,0.01834,548595596.89,9629897.7984703,48664
1645574400000,2022-02-23,LINAUSDT,0.01986,0.021,0.01901,0.01914,290469071.55,5835589.4157755,23513
1645488000000,2022-02-22,LINAUSDT,0.0191,0.01992,0.01821,0.01987,325988981.38,6208182.341595,25426
1645401600000,2022-02-21,LINAUSDT,0.02107,0.02219,0.019,0.01912,416239823.95,8623215.7965097,35596
1645315200000,2022-02-20,LINAUSDT,0.02297,0.02304,0.0207,0.02104,276745256.91,5902956.8965424,22035
1645228800000,2022-02-19,LINAUSDT,0.02269,0.02353,0.02205,0.02297,189423005.61,4325667.6392655,16008
1645142400000,2022-02-18,LINAUSDT,0.02342,0.02411,0.02239,0.02272,257254281.45,5961815.0432986,21390
1645056000000,2022-02-17,LINAUSDT,0.02642,0.02685,0.02313,0.02345,271064997.59,6752646.2108272,28594
1644969600000,2022-02-16,LINAUSDT,0.02668,0.02729,0.02541,0.02643,266722962.42,7034262.1129221,26499
1644883200000,2022-02-15,LINAUSDT,0.02449,0.02683,0.02449,0.02667,259048141.91,6717066.9798988,24707
1644796800000,2022-02-14,LINAUSDT,0.02421,0.02469,0.02334,0.02448,139052763.68,3337667.7043677,15877
1644710400000,2022-02-13,LINAUSDT,0.02525,0.02559,0.02394,0.02421,197515967.03,4895846.4002932,17563
1644624000000,2022-02-12,LINAUSDT,0.02581,0.0283,0.02442,0.02525,274861779.34,6958534.9465535,24527
1644537600000,2022-02-11,LINAUSDT,0.02774,0.0295,0.02527,0.02584,252810009.7,6971782.8888442,29280
1644451200000,2022-02-10,LINAUSDT,0.03008,0.03091,0.02757,0.02772,336916719.63,9878690.5078823,41366
1644364800000,2022-02-09,LINAUSDT,0.02803,0.03083,0.02736,0.03009,333502131.03,9809818.270375,37929
1644278400000,2022-02-08,LINAUSDT,0.02919,0.03038,0.027,0.02803,382689052.11,10869376.7015972,45431
1644192000000,2022-02-07,LINAUSDT,0.02872,0.03017,0.02786,0.02919,380145173.05,11038569.3845218,40801
1644105600000,2022-02-06,LINAUSDT,0.02723,0.02899,0.02721,0.02872,405580540.75,11432650.0706494,41177
1644019200000,2022-02-05,LINAUSDT,0.02588,0.02883,0.02571,0.02723,442678833.43,12113618.9627763,42493
1643932800000,2022-02-04,LINAUSDT,0.02405,0.0265,0.02387,0.02585,308631270.03,7713028.6123194,27891
1643846400000,2022-02-03,LINAUSDT,0.02357,0.026,0.02256,0.02405,228992856.27,5332002.3434819,19764
1643760000000,2022-02-02,LINAUSDT,0.02583,0.02635,0.02326,0.02357,308683339.18,7681810.5564085,29281
1643673600000,2022-02-01,LINAUSDT,0.02444,0.02641,0.0243,0.02581,354352178.06,9004076.1082501,30770
1643587200000,2022-01-31,LINAUSDT,0.02417,0.02479,0.0229,0.02445,251984024.61,6011942.3371688,21470
1643500800000,2022-01-30,LINAUSDT,0.02577,0.02593,0.02368,0.02417,294557763.1,7328139.5996684,27325
1643414400000,2022-01-29,LINAUSDT,0.02415,0.0265,0.0241,0.02577,556121767.57,14155681.1596381,48213
1643328000000,2022-01-28,LINAUSDT,0.02223,0.02447,0.02188,0.02413,1567621605.06,36566059.3375536,64798
1643241600000,2022-01-27,LINAUSDT,0.0225,0.02287,0.02117,0.0223,269691916.44,5933650.0540653,20679
1643155200000,2022-01-26,LINAUSDT,0.0223,0.02477,0.02201,0.02252,490049914.72,11463835.0525892,36644
1643068800000,2022-01-25,LINAUSDT,0.02192,0.02268,0.02128,0.02226,225892668.8,4981914.3188145,23273
1642982400000,2022-01-24,LINAUSDT,0.02397,0.02401,0.01979,0.02193,468303151.8,9946235.8136254,42630
1642896000000,2022-01-23,LINAUSDT,0.02317,0.02475,0.02266,0.02397,367461010.18,8718036.3004422,32207
1642809600000,2022-01-22,LINAUSDT,0.02548,0.0266,0.02072,0.02315,762858235.56,17973318.6864165,69844
1642723200000,2022-01-21,LINAUSDT,0.03051,0.03081,0.0246,0.02551,520381756.28,14569612.2610342,59293
1642636800000,2022-01-20,LINAUSDT,0.03264,0.03418,0.0303,0.03052,205668859.84,6712772.8823559,24418
1642550400000,2022-01-19,LINAUSDT,0.03371,0.03441,0.0316,0.0326,198304108.14,6529790.1205644,24939
1642464000000,2022-01-18,LINAUSDT,0.03413,0.03463,0.03237,0.03368,181528863.77,6029548.8285659,21162
1642377600000,2022-01-17,LINAUSDT,0.03619,0.03637,0.03352,0.03413,115341694.86,3996310.7815263,19221
1642291200000,2022-01-16,LINAUSDT,0.03666,0.03684,0.03532,0.03618,118423629.35,4285158.2712961,17360
1642204800000,2022-01-15,LINAUSDT,0.03653,0.03727,0.03581,0.03664,120120980.04,4389840.5665369,18141
1642118400000,2022-01-14,LINAUSDT,0.03541,0.03684,0.03448,0.03653,177883889.03,6357437.822988,25262
1642032000000,2022-01-13,LINAUSDT,0.03699,0.0385,0.03516,0.03539,225827374.48,8278318.8107434,30310
1641945600000,2022-01-12,LINAUSDT,0.03518,0.03788,0.03388,0.037,352093646.33,12732304.0901565,43525
1641859200000,2022-01-11,LINAUSDT,0.03342,0.0354,0.03297,0.03516,276835031.37,9441154.3156634,35496
1641772800000,2022-01-10,LINAUSDT,0.03574,0.03623,0.03154,0.03343,389611312.06,13239726.7659767,47494
1641686400000,2022-01-09,LINAUSDT,0.03555,0.03717,0.03514,0.03572,267771776.32,9694849.5484556,30120
1641600000000,2022-01-08,LINAUSDT,0.03741,0.03897,0.03411,0.03558,343206359.32,12575177.6792142,44697
1641513600000,2022-01-07,LINAUSDT,0.04193,0.04213,0.03685,0.03737,525581395.88,20280886.4394191,64681
1641427200000,2022-01-06,LINAUSDT,0.04306,0.04346,0.04045,0.04195,379334906.21,15846615.2072734,51019
1641340800000,2022-01-05,LINAUSDT,0.0494,0.0521,0.04018,0.04304,542536484.15,25655259.5532271,87548
1641254400000,2022-01-04,LINAUSDT,0.04897,0.053,0.04651,0.04942,888093397.13,43723144.4130816,161010
1641168000000,2022-01-03,LINAUSDT,0.04629,0.04959,0.04483,0.04897,710254737.44,33509404.8725414,119957
1641081600000,2022-01-02,LINAUSDT,0.04791,0.04796,0.0455,0.04629,403221569.51,18807911.6062227,73176
1640995200000,2022-01-01,LINAUSDT,0.04316,0.048,0.04316,0.04791,484929528.68,22042280.0718931,79617
1640908800000,2021-12-31,LINAUSDT,0.0449,0.04577,0.04198,0.04314,538512919.82,23878116.9962244,93801
1640822400000,2021-12-30,LINAUSDT,0.04566,0.04622,0.04367,0.0449,622416504.31,28007082.8359438,108299
1640736000000,2021-12-29,LINAUSDT,0.05061,0.0532,0.04482,0.04567,1079684342.74,52276525.3683879,196304
1640649600000,2021-12-28,LINAUSDT,0.04765,0.05456,0.04464,0.05061,1267675581.94,63416417.5163316,222241
1640563200000,2021-12-27,LINAUSDT,0.04827,0.05315,0.04733,0.04763,751374615.22,37420024.1684138,126068
1640476800000,2021-12-26,LINAUSDT,0.04088,0.055,0.04071,0.04824,1988225920.75,98201921.5044603,359051
1640390400000,2021-12-25,LINAUSDT,0.03905,0.0424,0.03866,0.04086,149555017.54,6056428.1998672,24473
1640304000000,2021-12-24,LINAUSDT,0.04117,0.04192,0.03836,0.03902,161349417.9,6546603.245008,29633
1640217600000,2021-12-23,LINAUSDT,0.03871,0.042,0.03793,0.04116,211080988.06,8393803.9946112,38207
1640131200000,2021-12-22,LINAUSDT,0.03744,0.0405,0.03709,0.03873,225358457.51,8779690.2339204,36122
1640044800000,2021-12-21,LINAUSDT,0.03562,0.03752,0.03514,0.03744,83601548.18,3056764.7567961,14236
1639958400000,2021-12-20,LINAUSDT,0.037,0.03758,0.03406,0.03562,166280863.42,5892880.5061512,24716
1639872000000,2021-12-19,LINAUSDT,0.03785,0.03819,0.0369,0.03702,102237950.22,3840788.8281208,15926
1639785600000,2021-12-18,LINAUSDT,0.03722,0.03866,0.0364,0.03783,132702328.51,5008945.518941,21260
1639699200000,2021-12-17,LINAUSDT,0.03722,0.03884,0.03516,0.03723,160259127.32,5930647.2568079,25054
1639612800000,2021-12-16,LINAUSDT,0.03723,0.04006,0.03694,0.03719,263421224.21,10089914.6217039,35558
1639526400000,2021-12-15,LINAUSDT,0.03652,0.03813,0.03384,0.0372,257441045.45,9280360.0775714,36976
1639440000000,2021-12-14,LINAUSDT,0.0349,0.03675,0.03416,0.0365,202060356.4,7176997.7188203,33390
